drone_count,scene_key,target_class,combination_count,oracle_expected_target_threshold_strict_quality_iou50,oracle_expected_target_threshold_ap50_95,fusion_noisy_or_max_iou_quality,fusion_support_weighted_or_quality,gap_noisy_or_vs_oracle,gap_support_weighted_vs_oracle
3,S0-SM_tree21,tree,560,0.9599100103723801,0.8797379268285436,0.9871983342169636,0.9754299357738775,0.027288323844583462,0.015519925401497381
3,S0-SM_tree22,tree,286,0.9557124777594278,0.8559935194174527,0.9882525156465609,0.9616460792284224,0.03254003788713311,0.005933601468994576
3,S0-SM_tree23,tree,286,0.9655963048159121,0.9917937618996333,0.988474712282312,0.9791685200128954,0.022878407466399908,0.013572215196983373
3,S0-SM_tree24,tree,84,0.959022362010879,1.0,0.9846392083867954,0.9717026067863379,0.025616846375916436,0.012680244775458926
3,S0-SM_tree25,tree,455,0.9670666826768175,0.9932137223360957,0.9898541295777501,0.9807209260976943,0.022787446900932595,0.013654243420876844
3,S0-SM_tree26,tree,286,0.9676001717148469,0.930667871413278,0.9892685069674264,0.9760566932875141,0.021668335252579496,0.008456521572667186
3,S0-SM_tree27,tree,84,0.9664779939552463,0.9850481863133609,0.9881961248738388,0.9778280436579178,0.021718130918592538,0.011350049702671505
3,S0-SM_tree28,tree,120,0.9583878030410783,0.9781834109429235,0.98488136147155,0.9762050981939654,0.026493558430471742,0.017817295152887103
3,S0-SM_tree29,tree,35,0.9614985260638111,0.9601082981396999,0.9905901900719424,0.9784359575655127,0.029091664008131235,0.016937431501701572
3,S0-SM_tree3,tree,165,0.9631690412572014,0.9878778872695384,0.987054937367206,0.9756627486360535,0.02388589611000458,0.012493707378852137
3,S0-SM_tree30,tree,286,0.9600743644778602,0.953239280268207,0.9871975409805032,0.9726339206118131,0.027123176502642954,0.012559556133952876
3,S0-SM_tree4,tree,56,0.963465585763573,0.9983630952408671,0.9876870947515671,0.9763746371136507,0.024221508987994134,0.012909051350077694
3,S0-SM_tree5,tree,120,0.9373212416693324,0.8739757368380415,0.9752242631995321,0.8651427304919781,0.037903021530199754,-0.0721785111773543
3,S0-SM_tree6,tree,84,0.9400286294655025,0.9660044137338447,0.9745666045052894,0.9542866698221578,0.03453797503978695,0.014258040356655344
3,S0-SM_tree7,tree,455,0.9530814519104205,0.9599796331503071,0.9832896983440674,0.9661714079441697,0.030208246433646946,0.013089956033749184
3,S0-SM_tree8,tree,84,0.9513056023760895,0.9681497391559759,0.9833754496835024,0.9687288955588637,0.03206984730741291,0.017423293182774136
3,S0-SM_tree9,tree,84,0.9533458964398621,0.980832558019906,0.9843469948362158,0.9678159910253169,0.031001098396353677,0.014470094585454785
3,S0-SM_whitevann10,whitevan,56,0.955567921169509,0.9997209821428571,0.9835486230526953,0.8528499846039136,0.027980701883186354,-0.10271793656559536
3,S0-SM_whitevann11,whitevan,120,0.9535437738991214,0.9916666666666667,0.9844670152598514,0.9699889882439369,0.03092324136072999,0.016445214344815495
3,S0-SM_whitevann12,whitevan,4,0.9734779050748008,0.99609375,0.9903749993550393,0.9820285073391257,0.016897094280238445,0.008550602264324914
3,S0-SM_whitevann13,whitevan,455,0.9630603108866377,0.9998538069074953,0.9871002326073218,0.976790215098853,0.024039921720684143,0.013729904212215316
3,S0-SM_whitevann14,whitevan,84,0.9572871414384294,0.9989087302356012,0.9859692116017262,0.8688433794092363,0.028682070163296824,-0.08844376202919313
3,S0-SM_whitevann15,whitevan,286,0.9567283119954042,0.9958588286719801,0.9838250908163391,0.9746952128743036,0.027096778820934864,0.017966900878899406
3,S0-SM_whitevann16,whitevan,120,0.9496118508067226,0.9452983516222813,0.9766373701783552,0.7713466322416538,0.027025519371632556,-0.17826521856506883
3,S0-SM_whitevann17,whitevan,20,0.9496677665536856,0.9880681818351149,0.9794031736632505,0.9727431924366764,0.029735407109564904,0.02307542588299083
3,S0-SM_whitevann18,whitevan,286,0.9612181170999288,0.9997377622377622,0.9863362196625591,0.9717881406141967,0.025118102562630362,0.010570023514267946
3,S0-SM_whitevann19,whitevan,165,0.9543302454100692,0.9922910930254626,0.9831742457481398,0.9749373777174781,0.028844000338070663,0.02060713230740896
3,S0-SM_whitevann1_58,whitevan,165,0.9570447854832209,0.9912121212211521,0.9860713695717329,0.967844013783499,0.029026584088511997,0.01079922830027813
3,S0-SM_whitevann2,whitevan,84,0.9359579774929572,0.9788218077595991,0.9710717812683353,0.9548098240207421,0.035113803775378094,0.018851846527784932
3,S0-SM_whitevann3,whitevan,35,0.9553768857553412,1.0,0.9846569128978953,0.9686454246314368,0.029280027142554066,0.013268538876095581
3,S0-SM_whitevann4,whitevan,120,0.9460290464452978,1.0,0.977005700295154,0.9684660309501891,0.03097665384985615,0.02243698450489129
3,S0-SM_whitevann5,whitevan,10,0.9646465074687235,1.0,0.9879604654016049,0.9747814484603043,0.02331395793288138,0.010134940991580854
3,S0-SM_whitevann6,whitevan,364,0.9514721754009561,0.9986656201339592,0.9844020231549664,0.906458625031821,0.03292984775401031,-0.045013550369135125
3,S0-SM_whitevann7,whitevan,165,0.9586974759394987,0.9993939393939394,0.9850809551515207,0.9727758376441943,0.026383479212022,0.014078361704695563
3,S0-SM_whitevann8,whitevan,20,0.9514118209712882,1.0,0.9827270942809789,0.9752236815315906,0.03131527330969075,0.023811860560302378
3,S0-SM_whitevann9,whitevan,84,0.94946476670969,1.0,0.9816202900004947,0.9726116307802533,0.03215552329080462,0.02314686407056321
