target_class,viewpoint_triple,viewpoint_1,viewpoint_2,viewpoint_3,scene_count,expected_pair_12_target_ap50_95,expected_pair_13_target_ap50_95,expected_pair_23_target_ap50_95,expected_best_pair_target_ap50_95_on_matched_scenes,best_pair_for_target_ap50_95,expected_triple_or_target_ap50_95,third_view_gain_target_ap50_95,expected_pair_12_target_strict_quality_iou50,expected_pair_13_target_strict_quality_iou50,expected_pair_23_target_strict_quality_iou50,expected_best_pair_target_strict_quality_iou50_on_matched_scenes,best_pair_for_target_strict_quality_iou50,expected_triple_or_target_strict_quality_iou50,third_view_gain_target_strict_quality_iou50
rock,elhigh-radnear-az090 + elhigh-radnear-az270 + ellow-radmid-az045,elhigh-radnear-az090,elhigh-radnear-az270,ellow-radmid-az045,3,0.9805555555969477,0.9694444456199806,0.9805555555969477,0.9805555555969477,elhigh-radnear-az090 + elhigh-radnear-az270,0.9805555555969477,0.0,0.9428047624499859,0.9518427850341524,0.950956367403735,0.9518427850341524,elhigh-radnear-az090 + ellow-radmid-az045,0.9518427850341524,0.0
suv,ellow-radnear-az270 + elmid-radmid-az270 + elmid-radnear-az315,ellow-radnear-az270,elmid-radmid-az270,elmid-radnear-az315,3,0.9129629638184,0.9462962971517334,0.942708333581686,0.9462962971517334,ellow-radnear-az270 + elmid-radnear-az315,0.9462962971517334,0.0,0.9249910466300086,0.951827496710429,0.9478225406197668,0.951827496710429,ellow-radnear-az270 + elmid-radnear-az315,0.951827496710429,0.0
suv,ellow-radmid-az315 + elmid-radfar-az090 + elmid-radnear-az135,ellow-radmid-az315,elmid-radfar-az090,elmid-radnear-az135,3,0.9694466399215899,0.9213742675503704,0.9694466399215899,0.9694466399215899,ellow-radmid-az315 + elmid-radfar-az090,0.9694466399215899,0.0,0.9399175229200729,0.9518016317496686,0.9508996235570079,0.9518016317496686,ellow-radmid-az315 + elmid-radnear-az135,0.9518016317496686,0.0
container,elhigh-radmid-az000 + elhigh-radnear-az000 + elmid-radnear-az000,elhigh-radmid-az000,elhigh-radnear-az000,elmid-radnear-az000,3,1.0,1.0,1.0,1.0,elhigh-radmid-az000 + elhigh-radnear-az000,1.0,0.0,0.9482197954247601,0.9513693370801471,0.9517779572677725,0.9517779572677725,elhigh-radnear-az000 + elmid-radnear-az000,0.9517779572677725,0.0
suv,elhigh-radfar-az000 + elhigh-radfar-az270 + ellow-radnear-az045,elhigh-radfar-az000,elhigh-radfar-az270,ellow-radnear-az045,3,1.0,0.894666667898496,1.0,1.0,elhigh-radfar-az000 + elhigh-radfar-az270,1.0,0.0,0.9218665783792327,0.9517133775125828,0.9517133775125828,0.9517133775125828,elhigh-radfar-az000 + ellow-radnear-az045,0.9517133775125828,0.0
container,elhigh-radfar-az000 + elmid-radmid-az180 + elmid-radmid-az225,elhigh-radfar-az000,elmid-radmid-az180,elmid-radmid-az225,3,0.9797949740495632,0.99375,0.99375,0.99375,elhigh-radfar-az000 + elmid-radmid-az225,0.99375,0.0,0.940847391252491,0.9511573186617319,0.9517087603017961,0.9517087603017961,elmid-radmid-az180 + elmid-radmid-az225,0.9517087603017961,0.0
rock,elhigh-radmid-az045 + elmid-radfar-az225 + elmid-radmid-az000,elhigh-radmid-az045,elmid-radfar-az225,elmid-radmid-az000,3,0.9626666669448216,1.0,1.0,1.0,elhigh-radmid-az045 + elmid-radmid-az000,1.0,0.0,0.9460615468275458,0.9516831288454064,0.9464785424278119,0.9516831288454064,elhigh-radmid-az045 + elmid-radmid-az000,0.9516831288454064,0.0
rock,elhigh-radnear-az225 + ellow-radfar-az090 + ellow-radfar-az135,elhigh-radnear-az225,ellow-radfar-az090,ellow-radfar-az135,3,0.9822916666666667,0.9874999999999999,0.9697222222884495,0.9874999999999999,elhigh-radnear-az225 + ellow-radfar-az135,0.9874999999999999,0.0,0.9515607773804907,0.9511186077054189,0.9457554720360738,0.9515607773804907,elhigh-radnear-az225 + ellow-radfar-az090,0.9515607773804907,0.0
container,elhigh-radnear-az180 + ellow-radfar-az180 + ellow-radnear-az000,elhigh-radnear-az180,ellow-radfar-az180,ellow-radnear-az000,3,1.0,1.0,0.9738425927857558,1.0,elhigh-radnear-az180 + ellow-radfar-az180,1.0,0.0,0.9435274310925431,0.9515394207350596,0.9510936795626522,0.9515394207350596,elhigh-radnear-az180 + ellow-radnear-az000,0.9515394207350596,0.0
tower,elmid-radfar-az180 + elmid-radmid-az270 + elmid-radmid-az315,elmid-radfar-az180,elmid-radmid-az270,elmid-radmid-az315,3,0.9377896616318381,0.9558404538133036,0.9558404538133036,0.9558404538133036,elmid-radfar-az180 + elmid-radmid-az315,0.9558404538133036,0.0,0.9448871559152963,0.9515352564111504,0.9452817357422797,0.9515352564111504,elmid-radfar-az180 + elmid-radmid-az315,0.9515352564111504,0.0
suv,elhigh-radmid-az225 + elhigh-radnear-az000 + ellow-radmid-az315,elhigh-radmid-az225,elhigh-radnear-az000,ellow-radmid-az315,3,0.9827083339293798,0.9682407413919766,0.9817083338995775,0.9827083339293798,elhigh-radmid-az225 + elhigh-radnear-az000,0.9827083339293798,0.0,0.9496917224351028,0.9514780975426665,0.9497624883144447,0.9514780975426665,elhigh-radmid-az225 + ellow-radmid-az315,0.9514780975426665,0.0
rock,elhigh-radnear-az225 + ellow-radmid-az225 + ellow-radnear-az315,elhigh-radnear-az225,ellow-radmid-az225,ellow-radnear-az315,3,0.9098167062458988,0.9452104390701059,0.9388215515719921,0.9452104390701059,elhigh-radnear-az225 + ellow-radnear-az315,0.9452104390701059,0.0,0.9477030840954832,0.9412630009280972,0.9514007755120026,0.9514007755120026,ellow-radmid-az225 + ellow-radnear-az315,0.9514007755120026,0.0
rock,elhigh-radfar-az045 + ellow-radnear-az090 + elmid-radmid-az270,elhigh-radfar-az045,ellow-radnear-az090,elmid-radmid-az270,3,1.0,1.0,1.0,1.0,elhigh-radfar-az045 + ellow-radnear-az090,1.0,0.0,0.9513746303520444,0.9359530842397987,0.9483942368968906,0.9513746303520444,elhigh-radfar-az045 + ellow-radnear-az090,0.9513746303520444,0.0
container,elhigh-radfar-az045 + elhigh-radmid-az315 + elmid-radmid-az270,elhigh-radfar-az045,elhigh-radmid-az315,elmid-radmid-az270,3,0.9595238097012043,0.984375,0.984375,0.984375,elhigh-radfar-az045 + elmid-radmid-az270,0.984375,0.0,0.9513567060481828,0.9490689147087513,0.9498591701316492,0.9513567060481828,elhigh-radfar-az045 + elhigh-radmid-az315,0.9513567060481828,0.0
tower,elhigh-radnear-az090 + elhigh-radnear-az270 + elmid-radmid-az090,elhigh-radnear-az090,elhigh-radnear-az270,elmid-radmid-az090,3,0.975,0.9851851862889749,0.9851851862889749,0.9851851862889749,elhigh-radnear-az090 + elmid-radmid-az090,0.9851851862889749,0.0,0.9430184562209382,0.9511194036901772,0.9513451722377191,0.9513451722377191,elhigh-radnear-az270 + elmid-radmid-az090,0.9513451722377191,0.0
container,elhigh-radmid-az225 + ellow-radmid-az045 + ellow-radnear-az045,elhigh-radmid-az225,ellow-radmid-az045,ellow-radnear-az045,3,0.9711250012814999,0.9585671776234089,0.9592037057854511,0.9711250012814999,elhigh-radmid-az225 + ellow-radmid-az045,0.9711250012814999,0.0,0.9513355611569464,0.9422487814702288,0.9512682182335462,0.9513355611569464,elhigh-radmid-az225 + ellow-radmid-az045,0.9513355611569464,0.0
rock,ellow-radfar-az225 + elmid-radnear-az045 + elmid-radnear-az135,ellow-radfar-az225,elmid-radnear-az045,elmid-radnear-az135,3,0.908385229250905,0.8480262013379519,0.9009778223953925,0.908385229250905,ellow-radfar-az225 + elmid-radnear-az045,0.908385229250905,0.0,0.9512952218510312,0.9336602883743375,0.9513197215809193,0.9513197215809193,elmid-radnear-az045 + elmid-radnear-az135,0.9513197215809193,0.0
barrel,elhigh-radfar-az180 + ellow-radnear-az090 + elmid-radfar-az225,elhigh-radfar-az180,ellow-radnear-az090,elmid-radfar-az225,4,0.9283333364253242,0.965625,0.9783333340038856,0.9783333340038856,ellow-radnear-az090 + elmid-radfar-az225,0.9783333340038856,0.0,0.9513102761933876,0.9042042623025797,0.9513102761933876,0.9513102761933876,elhigh-radfar-az180 + ellow-radnear-az090,0.9513102761933876,0.0
container,elhigh-radfar-az045 + ellow-radfar-az045 + elmid-radnear-az180,elhigh-radfar-az045,ellow-radfar-az045,elmid-radnear-az180,3,1.0,1.0,0.9851851862889749,1.0,elhigh-radfar-az045 + ellow-radfar-az045,1.0,0.0,0.9287670869068426,0.9512729452336922,0.9512729452336922,0.9512729452336922,elhigh-radfar-az045 + elmid-radnear-az180,0.9512729452336922,0.0
suv,elhigh-radfar-az315 + elhigh-radnear-az000 + elmid-radnear-az135,elhigh-radfar-az315,elhigh-radnear-az000,elmid-radnear-az135,4,0.9185229386172762,0.8816745798644341,0.9330229384906163,0.9330229384906163,elhigh-radnear-az000 + elmid-radnear-az135,0.9330229384906163,0.0,0.9383678240110616,0.9478273857565132,0.9511712312393215,0.9511712312393215,elhigh-radnear-az000 + elmid-radnear-az135,0.9511712312393215,0.0
container,elhigh-radfar-az090 + ellow-radfar-az135 + elmid-radnear-az180,elhigh-radfar-az090,ellow-radfar-az135,elmid-radnear-az180,3,0.9614583333333333,1.0,1.0,1.0,elhigh-radfar-az090 + elmid-radnear-az180,1.0,0.0,0.9214140023044806,0.9510749991284561,0.9510749991284561,0.9510749991284561,elhigh-radfar-az090 + elmid-radnear-az180,0.9510749991284561,0.0
container,elhigh-radnear-az180 + ellow-radfar-az180 + elmid-radmid-az315,elhigh-radnear-az180,ellow-radfar-az180,elmid-radmid-az315,4,1.0,1.0,0.990625,1.0,elhigh-radnear-az180 + ellow-radfar-az180,1.0,0.0,0.9451338458821414,0.9510729813983785,0.9509755000491324,0.9510729813983785,elhigh-radnear-az180 + elmid-radmid-az315,0.9510729813983785,0.0
suv,ellow-radmid-az045 + ellow-radmid-az270 + elmid-radnear-az180,ellow-radmid-az045,ellow-radmid-az270,elmid-radnear-az180,3,0.9250000019040372,1.0,1.0,1.0,ellow-radmid-az045 + elmid-radnear-az180,1.0,0.0,0.923348675232584,0.9509891761485889,0.9509891761485889,0.9509891761485889,ellow-radmid-az045 + elmid-radnear-az180,0.9509891761485889,0.0
suv,elhigh-radfar-az090 + elhigh-radmid-az135 + ellow-radnear-az315,elhigh-radfar-az090,elhigh-radmid-az135,ellow-radnear-az315,3,1.0,1.0,1.0,1.0,elhigh-radfar-az090 + elhigh-radmid-az135,1.0,0.0,0.9411595499645268,0.9506154066189451,0.9509344397763447,0.9509344397763447,elhigh-radmid-az135 + ellow-radnear-az315,0.9509344397763447,0.0
suv,elhigh-radnear-az000 + ellow-radnear-az180 + elmid-radnear-az135,elhigh-radnear-az000,ellow-radnear-az180,elmid-radnear-az135,4,0.9772500005513429,1.0,1.0,1.0,elhigh-radnear-az000 + elmid-radnear-az135,1.0,0.0,0.9291261141151876,0.9509197583337929,0.9509197583337929,0.9509197583337929,elhigh-radnear-az000 + elmid-radnear-az135,0.9509197583337929,0.0
suv,ellow-radnear-az180 + elmid-radfar-az225 + elmid-radnear-az135,ellow-radnear-az180,elmid-radfar-az225,elmid-radnear-az135,3,0.9026707383402967,0.8811658271438496,0.908125283433602,0.908125283433602,elmid-radfar-az225 + elmid-radnear-az135,0.908125283433602,0.0,0.9374009318673137,0.9509189761429925,0.9493173573930657,0.9509189761429925,ellow-radnear-az180 + elmid-radnear-az135,0.9509189761429925,0.0
tank,elhigh-radfar-az225 + elmid-radmid-az000 + elmid-radmid-az270,elhigh-radfar-az225,elmid-radmid-az000,elmid-radmid-az270,3,1.0,1.0,0.9666666666666667,1.0,elhigh-radfar-az225 + elmid-radmid-az000,1.0,0.0,0.9508939906403361,0.9355493939519732,0.9508939906403361,0.9508939906403361,elhigh-radfar-az225 + elmid-radmid-az000,0.9508939906403361,0.0
suv,elhigh-radmid-az180 + ellow-radmid-az090 + elmid-radnear-az270,elhigh-radmid-az180,ellow-radmid-az090,elmid-radnear-az270,3,0.9475000015149514,0.9874999999999999,0.9666666666666667,0.9874999999999999,elhigh-radmid-az180 + elmid-radnear-az270,0.9874999999999999,0.0,0.9381336695315987,0.9508782055134747,0.9367291306794753,0.9508782055134747,elhigh-radmid-az180 + elmid-radnear-az270,0.9508782055134747,0.0
container,elhigh-radmid-az225 + ellow-radnear-az180 + elmid-radfar-az045,elhigh-radmid-az225,ellow-radnear-az180,elmid-radfar-az045,3,0.9404444480339685,0.9960000002781549,0.981458334326744,0.9960000002781549,elhigh-radmid-az225 + elmid-radfar-az045,0.9960000002781549,0.0,0.9443491087406185,0.9502444430572735,0.9508321325282161,0.9508321325282161,ellow-radnear-az180 + elmid-radfar-az045,0.9508321325282161,0.0
rock,elhigh-radfar-az090 + elhigh-radfar-az225 + ellow-radmid-az000,elhigh-radfar-az090,elhigh-radfar-az225,ellow-radmid-az000,3,0.9875757583433932,0.9558095259410995,0.9875757583433932,0.9875757583433932,elhigh-radfar-az090 + elhigh-radfar-az225,0.9875757583433932,0.0,0.9467265212895993,0.947608323118537,0.9506766400895259,0.9506766400895259,elhigh-radfar-az225 + ellow-radmid-az000,0.9506766400895259,0.0
suv,elmid-radfar-az000 + elmid-radmid-az315 + elmid-radnear-az135,elmid-radfar-az000,elmid-radmid-az315,elmid-radnear-az135,3,0.9577579371217224,0.8769993934298209,0.9788690476367871,0.9788690476367871,elmid-radmid-az315 + elmid-radnear-az135,0.9788690476367871,0.0,0.9427357225378472,0.9498090501981101,0.950657550737065,0.950657550737065,elmid-radmid-az315 + elmid-radnear-az135,0.950657550737065,0.0
container,elhigh-radfar-az315 + ellow-radmid-az090 + ellow-radnear-az270,elhigh-radfar-az315,ellow-radmid-az090,ellow-radnear-az270,3,1.0,1.0,0.9388888896753391,1.0,elhigh-radfar-az315 + ellow-radmid-az090,1.0,0.0,0.9368977569060762,0.9506572855660226,0.9302654057693024,0.9506572855660226,elhigh-radfar-az315 + ellow-radnear-az270,0.9506572855660226,0.0
container,elhigh-radnear-az000 + elmid-radfar-az225 + elmid-radnear-az000,elhigh-radnear-az000,elmid-radfar-az225,elmid-radnear-az000,3,0.9945454549066949,0.9750416673819223,0.9945454549066949,0.9945454549066949,elhigh-radnear-az000 + elmid-radfar-az225,0.9945454549066949,0.0,0.9438263742019638,0.9506116783083414,0.9506116783083414,0.9506116783083414,elhigh-radnear-az000 + elmid-radnear-az000,0.9506116783083414,0.0
container,elhigh-radfar-az090 + elhigh-radmid-az315 + elhigh-radnear-az315,elhigh-radfar-az090,elhigh-radmid-az315,elhigh-radnear-az315,3,1.0,1.0,1.0,1.0,elhigh-radfar-az090 + elhigh-radmid-az315,1.0,0.0,0.9459711309783371,0.9505093021570113,0.9505093021570113,0.9505093021570113,elhigh-radfar-az090 + elhigh-radnear-az315,0.9505093021570113,0.0
suv,elhigh-radnear-az000 + elhigh-radnear-az270 + elmid-radnear-az000,elhigh-radnear-az000,elhigh-radnear-az270,elmid-radnear-az000,3,0.9890000005662442,0.9906666673819223,0.9906666673819223,0.9906666673819223,elhigh-radnear-az000 + elmid-radnear-az000,0.9906666673819223,0.0,0.933590276439863,0.9449036721703811,0.9504622183142194,0.9504622183142194,elhigh-radnear-az270 + elmid-radnear-az000,0.9504622183142194,0.0
suv,ellow-radmid-az090 + elmid-radmid-az045 + elmid-radmid-az135,ellow-radmid-az090,elmid-radmid-az045,elmid-radmid-az135,3,0.9375,0.9907407413478251,1.0,1.0,elmid-radmid-az045 + elmid-radmid-az135,1.0,0.0,0.9484181286364155,0.9401673853409894,0.9504553265270642,0.9504553265270642,elmid-radmid-az045 + elmid-radmid-az135,0.9504553265270642,0.0
rock,elhigh-radnear-az180 + ellow-radmid-az000 + elmid-radfar-az000,elhigh-radnear-az180,ellow-radmid-az000,elmid-radfar-az000,3,1.0,1.0,0.9738095238804817,1.0,elhigh-radnear-az180 + ellow-radmid-az000,1.0,0.0,0.9503428078642221,0.9476227319645277,0.9469697765782025,0.9503428078642221,elhigh-radnear-az180 + ellow-radmid-az000,0.9503428078642221,0.0
tank,elhigh-radfar-az000 + elhigh-radfar-az225 + elmid-radmid-az270,elhigh-radfar-az000,elhigh-radfar-az225,elmid-radmid-az270,3,1.0,0.9666666666666667,1.0,1.0,elhigh-radfar-az000 + elhigh-radfar-az225,1.0,0.0,0.9444023137078036,0.9503066273653514,0.9392276984757272,0.9503066273653514,elhigh-radfar-az000 + elmid-radmid-az270,0.9503066273653514,0.0
suv,elhigh-radmid-az000 + ellow-radmid-az270 + elmid-radmid-az045,elhigh-radmid-az000,ellow-radmid-az270,elmid-radmid-az045,3,0.9791666666666666,0.9874999999999999,0.9874999999999999,0.9874999999999999,elhigh-radmid-az000 + elmid-radmid-az045,0.9874999999999999,0.0,0.9425859924857344,0.9343769971391858,0.9502641607025014,0.9502641607025014,ellow-radmid-az270 + elmid-radmid-az045,0.9502641607025014,0.0
rock,elhigh-radfar-az045 + elhigh-radfar-az315 + elmid-radnear-az090,elhigh-radfar-az045,elhigh-radfar-az315,elmid-radnear-az090,3,1.0,1.0,1.0,1.0,elhigh-radfar-az045 + elhigh-radfar-az315,1.0,0.0,0.9258952403869323,0.9488375682912462,0.950211977408023,0.950211977408023,elhigh-radfar-az315 + elmid-radnear-az090,0.950211977408023,0.0
container,elhigh-radmid-az000 + ellow-radnear-az000 + elmid-radnear-az270,elhigh-radmid-az000,ellow-radnear-az000,elmid-radnear-az270,3,1.0,0.9874999999999999,1.0,1.0,elhigh-radmid-az000 + ellow-radnear-az000,1.0,0.0,0.9500164329239537,0.9414610685688937,0.9501882969623097,0.9501882969623097,ellow-radnear-az000 + elmid-radnear-az270,0.9501882969623097,0.0
tank,elhigh-radfar-az315 + ellow-radnear-az000 + elmid-radfar-az225,elhigh-radfar-az315,ellow-radnear-az000,elmid-radfar-az225,3,0.9240196080257496,0.9112564079823547,0.89401960807542,0.9240196080257496,elhigh-radfar-az315 + ellow-radnear-az000,0.9240196080257496,0.0,0.9501644808613913,0.9419744022417215,0.9426807434507474,0.9501644808613913,elhigh-radfar-az315 + ellow-radnear-az000,0.9501644808613913,0.0
barrel,elhigh-radmid-az090 + elhigh-radnear-az135 + ellow-radnear-az225,elhigh-radmid-az090,elhigh-radnear-az135,ellow-radnear-az225,4,0.9313750002086163,0.9712187502086163,0.9663616076324667,0.9712187502086163,elhigh-radmid-az090 + ellow-radnear-az225,0.9712187502086163,0.0,0.8953189422868064,0.9501571927782217,0.9501571927782217,0.9501571927782217,elhigh-radmid-az090 + ellow-radnear-az225,0.9501571927782217,0.0
suv,elhigh-radnear-az000 + elmid-radmid-az270 + elmid-radnear-az135,elhigh-radnear-az000,elmid-radmid-az270,elmid-radnear-az135,3,0.9874999999999999,1.0,0.9866666676600774,1.0,elhigh-radnear-az000 + elmid-radnear-az135,1.0,0.0,0.9242880772480243,0.9470398112371683,0.9501544877596532,0.9501544877596532,elmid-radmid-az270 + elmid-radnear-az135,0.9501544877596532,0.0
rock,elhigh-radfar-az315 + elhigh-radnear-az000 + ellow-radmid-az225,elhigh-radfar-az315,elhigh-radnear-az000,ellow-radmid-az225,3,0.9270833333333334,0.8774845685778807,0.9270833333333334,0.9270833333333334,elhigh-radfar-az315 + elhigh-radnear-az000,0.9270833333333334,0.0,0.9478470031822575,0.9491185032583344,0.9501304714283391,0.9501304714283391,elhigh-radnear-az000 + ellow-radmid-az225,0.9501304714283391,0.0
suv,ellow-radmid-az225 + elmid-radfar-az225 + elmid-radnear-az135,ellow-radmid-az225,elmid-radfar-az225,elmid-radnear-az135,3,0.7895692235862395,0.8908179009178032,0.9112564079823547,0.9112564079823547,elmid-radfar-az225 + elmid-radnear-az135,0.9112564079823547,0.0,0.9408415100097495,0.950078359266314,0.9466857274420306,0.950078359266314,ellow-radmid-az225 + elmid-radnear-az135,0.950078359266314,0.0
container,elhigh-radnear-az315 + ellow-radmid-az270 + elmid-radfar-az270,elhigh-radnear-az315,ellow-radmid-az270,elmid-radfar-az270,3,0.9855555564827388,0.9855555564827388,0.9561111123694314,0.9855555564827388,elhigh-radnear-az315 + ellow-radmid-az270,0.9855555564827388,0.0,0.9438379969341769,0.950043997322029,0.9427753913058616,0.950043997322029,elhigh-radnear-az315 + elmid-radfar-az270,0.950043997322029,0.0
suv,elhigh-radmid-az180 + ellow-radmid-az270 + ellow-radnear-az180,elhigh-radmid-az180,ellow-radmid-az270,ellow-radnear-az180,3,0.9791666666666666,1.0,0.8546296344587097,1.0,elhigh-radmid-az180 + ellow-radnear-az180,1.0,0.0,0.9371048375201655,0.9491573458566999,0.9499899826538846,0.9499899826538846,ellow-radmid-az270 + ellow-radnear-az180,0.9499899826538846,0.0
rock,elhigh-radmid-az090 + elmid-radmid-az000 + elmid-radmid-az180,elhigh-radmid-az090,elmid-radmid-az000,elmid-radmid-az180,3,0.8805820139032351,0.8998469917618985,0.9038469914837436,0.9038469914837436,elmid-radmid-az000 + elmid-radmid-az180,0.9038469914837436,0.0,0.9499058919432753,0.9492348842533206,0.9453024138599441,0.9499058919432753,elhigh-radmid-az090 + elmid-radmid-az000,0.9499058919432753,0.0
barrel,ellow-radnear-az270 + elmid-radmid-az270 + elmid-radnear-az270,ellow-radnear-az270,elmid-radmid-az270,elmid-radnear-az270,4,0.9416145840038855,0.9206060613815983,0.9577256948583656,0.9577256948583656,elmid-radmid-az270 + elmid-radnear-az270,0.9666145840038856,0.008888889145519996,0.9498984911267421,0.9498984911267421,0.9053761638371682,0.9498984911267421,ellow-radnear-az270 + elmid-radmid-az270,0.9498984911267421,0.0
barrel,ellow-radnear-az270 + elmid-radmid-az180 + elmid-radnear-az270,ellow-radnear-az270,elmid-radmid-az180,elmid-radnear-az270,3,0.9414814845831305,0.8941414151754644,0.9182870392446164,0.9414814845831305,ellow-radnear-az270 + elmid-radmid-az180,0.9414814845831305,0.0,0.9498016649801949,0.9498016649801949,0.9060562062400047,0.9498016649801949,ellow-radnear-az270 + elmid-radmid-az180,0.9498016649801949,0.0
container,elhigh-radmid-az000 + elhigh-radnear-az180 + elmid-radnear-az270,elhigh-radmid-az000,elhigh-radnear-az180,elmid-radnear-az270,3,0.9666193080359617,0.9541193080359617,0.9467542734867344,0.9666193080359617,elhigh-radmid-az000 + elhigh-radnear-az180,0.9666193080359617,0.0,0.9415225802622764,0.9463749433016204,0.9497847489101652,0.9497847489101652,elhigh-radnear-az180 + elmid-radnear-az270,0.9497847489101652,0.0
tank,ellow-radfar-az090 + elmid-radmid-az045 + elmid-radmid-az225,ellow-radfar-az090,elmid-radmid-az045,elmid-radmid-az225,3,0.9110708540477962,0.9822916666666667,0.9925925931444874,0.9925925931444874,elmid-radmid-az045 + elmid-radmid-az225,0.9925925931444874,0.0,0.9458095075147289,0.9470088599199613,0.9497652323084438,0.9497652323084438,elmid-radmid-az045 + elmid-radmid-az225,0.9497652323084438,0.0
barrel,elhigh-radmid-az000 + ellow-radnear-az180 + elmid-radmid-az000,elhigh-radmid-az000,ellow-radnear-az180,elmid-radmid-az000,5,0.9502083328614633,0.935652777908577,0.9377936502945803,0.9502083328614633,elhigh-radmid-az000 + ellow-radnear-az180,0.9552083328614632,0.004999999999999893,0.9475860340207085,0.9194358456740843,0.9496893750408546,0.9496893750408546,ellow-radnear-az180 + elmid-radmid-az000,0.9496893750408546,0.0
tent,elhigh-radmid-az270 + elmid-radmid-az045 + elmid-radmid-az315,elhigh-radmid-az270,elmid-radmid-az045,elmid-radmid-az315,3,0.9797892358364685,0.9394920651574457,0.9797892358364685,0.9797892358364685,elhigh-radmid-az270 + elmid-radmid-az045,0.9797892358364685,0.0,0.9440995532208506,0.9479122672392677,0.9496658188243998,0.9496658188243998,elmid-radmid-az045 + elmid-radmid-az315,0.9496658188243998,0.0
container,elhigh-radfar-az315 + elhigh-radmid-az000 + ellow-radnear-az045,elhigh-radfar-az315,elhigh-radmid-az000,ellow-radnear-az045,3,0.9884920637285899,0.9817460299957367,0.9624503970619233,0.9884920637285899,elhigh-radfar-az315 + elhigh-radmid-az000,0.9884920637285899,0.0,0.944125612240974,0.94965686055858,0.94965686055858,0.94965686055858,elhigh-radfar-az315 + ellow-radnear-az045,0.94965686055858,0.0
rock,elhigh-radnear-az315 + ellow-radfar-az000 + ellow-radfar-az270,elhigh-radnear-az315,ellow-radfar-az000,ellow-radfar-az270,3,0.9875000004967053,0.9875000004967053,0.7980952447747427,0.9875000004967053,elhigh-radnear-az315 + ellow-radfar-az000,0.9875000004967053,0.0,0.9496557516388459,0.9496557516388459,0.9321091900781084,0.9496557516388459,elhigh-radnear-az315 + ellow-radfar-az000,0.9496557516388459,0.0
rock,elhigh-radnear-az000 + elhigh-radnear-az270 + ellow-radnear-az225,elhigh-radnear-az000,elhigh-radnear-az270,ellow-radnear-az225,4,0.9823750004246831,0.9823750004246831,0.9648437500931323,0.9823750004246831,elhigh-radnear-az000 + elhigh-radnear-az270,0.9823750004246831,0.0,0.930271877104456,0.9488246835085965,0.9496194293788385,0.9496194293788385,elhigh-radnear-az270 + ellow-radnear-az225,0.9496194293788385,0.0
container,ellow-radfar-az225 + ellow-radnear-az180 + elmid-radfar-az225,ellow-radfar-az225,ellow-radnear-az180,elmid-radfar-az225,3,0.9146928680046185,0.9021928680046184,0.908125283433602,0.9146928680046185,ellow-radfar-az225 + ellow-radnear-az180,0.9146928680046185,0.0,0.9496128323251902,0.9210284194122025,0.9469998576693553,0.9496128323251902,ellow-radfar-az225 + ellow-radnear-az180,0.9496128323251902,0.0
suv,elhigh-radmid-az090 + elmid-radfar-az225 + elmid-radfar-az270,elhigh-radmid-az090,elmid-radfar-az225,elmid-radfar-az270,3,0.9947916666666666,1.0,0.975,1.0,elhigh-radmid-az090 + elmid-radfar-az270,1.0,0.0,0.9397056115932827,0.9495891162909705,0.9420998295582356,0.9495891162909705,elhigh-radmid-az090 + elmid-radfar-az270,0.9495891162909705,0.0
rock,elhigh-radmid-az045 + ellow-radmid-az000 + ellow-radmid-az270,elhigh-radmid-az045,ellow-radmid-az000,ellow-radmid-az270,3,1.0,0.9925925931444874,0.9388888907101419,1.0,elhigh-radmid-az045 + ellow-radmid-az000,1.0,0.0,0.9487385600996028,0.9495687053692224,0.9408719270991325,0.9495687053692224,elhigh-radmid-az045 + ellow-radmid-az270,0.9495687053692224,0.0
suv,elhigh-radnear-az090 + ellow-radfar-az180 + elmid-radnear-az270,elhigh-radnear-az090,ellow-radfar-az180,elmid-radnear-az270,4,0.9607142866722175,0.951041666790843,0.9648809534630605,0.9648809534630605,ellow-radfar-az180 + elmid-radnear-az270,0.9648809534630605,0.0,0.9447078468765868,0.94954648070504,0.9465522361339911,0.94954648070504,elhigh-radnear-az090 + elmid-radnear-az270,0.94954648070504,0.0
suv,elhigh-radfar-az000 + elhigh-radfar-az090 + elmid-radnear-az090,elhigh-radfar-az000,elhigh-radfar-az090,elmid-radnear-az090,3,0.9666666666666667,1.0,0.9874999999999999,1.0,elhigh-radfar-az000 + elmid-radnear-az090,1.0,0.0,0.9059376524968314,0.9494506127828437,0.9494506127828437,0.9494506127828437,elhigh-radfar-az000 + elmid-radnear-az090,0.9494506127828437,0.0
rock,elhigh-radfar-az045 + elhigh-radmid-az315 + ellow-radmid-az180,elhigh-radfar-az045,elhigh-radmid-az315,ellow-radmid-az180,4,0.9696428572759033,0.9501116072759033,0.9611111140085591,0.9696428572759033,elhigh-radfar-az045 + elhigh-radmid-az315,0.9696428572759033,0.0,0.9492444108303832,0.944058325533593,0.9436375712235243,0.9492444108303832,elhigh-radfar-az045 + elhigh-radmid-az315,0.9492444108303832,0.0
