scene_key,target_class,available_image_count,added_image_number,base_coalition_size,permutations_used,mean_prefix_target_ap50_95,mean_prefix_target_strict_quality_iou50,mean_prefix_noisy_or_best_iou,mean_marginal_target_ap50_95,mean_marginal_target_strict_quality_iou50,mean_marginal_noisy_or_best_iou
S0-SM_barrel_10,barrel,9,6,5,256,0.883463541674428,0.8179843154476939,0.9169783552290304,0.013126627582823857,0.01067952984353078,0.007025004235240521
S0-SM_barrel_10,barrel,9,7,6,256,0.9075927734375002,0.8388667806504275,0.9248719130625107,0.024129231763072308,0.02088246520273361,0.007893557833480218
S0-SM_barrel_10,barrel,9,8,7,256,0.9209960937500002,0.8508292266463701,0.9287872629150021,0.013403320312499998,0.011962445995942594,0.003915349852491482
S0-SM_barrel_11,barrel,7,1,0,256,0.7401041691162391,0.7262725907900611,0.7262725907900611,0.7401041691162391,0.7262725907900611,0.7262725907900611
S0-SM_barrel_11,barrel,7,2,1,256,0.794352213549428,0.7621695624434839,0.875764412724616,0.05424804443318866,0.03589697165342276,0.14949182193455499
S0-SM_barrel_11,barrel,7,3,2,256,0.8102050781250003,0.7927705799681906,0.9211115668303819,0.015852864575572317,0.030601017524706633,0.04534715410576567
S0-SM_barrel_11,barrel,7,4,3,256,0.8204101562500002,0.8140686454285769,0.9408724553886885,0.010205078125,0.021298065460386484,0.01976088855830663
S0-SM_barrel_11,barrel,7,5,4,256,0.8269531250000002,0.8314196011323558,0.9534015776994224,0.006542968749999997,0.017350955703778786,0.012529122310733956
S0-SM_barrel_11,barrel,7,6,5,256,0.8328125000000003,0.8506743390487053,0.9661950987505245,0.0058593749999999965,0.019254737916349435,0.012793521051102175
S0-SM_barrel_11,barrel,7,7,6,256,0.8375000000000002,0.8707749251791697,0.9794875317437879,0.004687499999999997,0.02010058613046445,0.013292432993263565
S0-SM_barrel_12,barrel,8,1,0,256,0.8480468752793968,0.7963426331923752,0.7963426331923752,0.8480468752793968,0.7963426331923752,0.7963426331923752
S0-SM_barrel_12,barrel,8,2,1,256,0.9007080081617461,0.8289164687328409,0.923132903352448,0.05266113288234919,0.03257383554046572,0.12679027016007283
S0-SM_barrel_12,barrel,8,3,2,256,0.9253784182888923,0.8449280719460353,0.9447097356770611,0.024670410127146172,0.01601160321319442,0.021576832324612945
S0-SM_barrel_12,barrel,8,4,3,256,0.9418131513521075,0.8559145406265056,0.9502276734677639,0.01643473306321539,0.010986468680470388,0.005517937790702922
S0-SM_barrel_12,barrel,8,5,4,256,0.9633951824624092,0.871941526816747,0.9536258601125723,0.02158203111030161,0.016026986190241246,0.0033981866448084506
S0-SM_barrel_12,barrel,8,6,5,256,0.9776041667209938,0.8828071727717315,0.9551443270494915,0.014208984258584674,0.010865645954984668,0.001518466936919179
S0-SM_barrel_12,barrel,8,7,6,256,0.9900390625000001,0.8924325366460799,0.9561552271146314,0.012434895779006177,0.009625363874348342,0.0010109000651400634
S0-SM_barrel_12,barrel,8,8,7,256,1.0,0.9001642757389838,0.9569660485250018,0.009960937499999994,0.007731739092903894,0.0008108214103698902
S0-SM_barrel_13,barrel,11,1,0,256,0.7748105007864068,0.7468002420764808,0.7468002420764808,0.7748105007864068,0.7468002420764808,0.7468002420764808
S0-SM_barrel_13,barrel,11,2,1,256,0.8377394904295216,0.7903523587121741,0.8875056499009142,0.06292898964311464,0.043552116635693236,0.14070540782443333
S0-SM_barrel_13,barrel,11,3,2,256,0.8666544596635504,0.8125860275258917,0.9179331686945598,0.02891496923402883,0.022233668813717564,0.030427518793645504
S0-SM_barrel_13,barrel,11,4,3,256,0.8815633138321572,0.8259754004287354,0.927422091148965,0.014908854168606921,0.013389372902843727,0.009488922454405423
S0-SM_barrel_13,barrel,11,5,4,256,0.8931355794484261,0.8371135891679994,0.9327956950559625,0.011572265616268848,0.011138188739263977,0.005373603906997352
S0-SM_barrel_13,barrel,11,6,5,256,0.9004435221519088,0.8468991349175627,0.9363921368342372,0.007307942703482691,0.009785545749563418,0.0035964417782747074
S0-SM_barrel_13,barrel,11,7,6,256,0.9096964518277673,0.856870803649765,0.9390795128985289,0.009252929675858465,0.009971668732202288,0.002687376064291688
S0-SM_barrel_13,barrel,11,8,7,256,0.9140096028655534,0.8638717272705022,0.9409033138740983,0.004313151037786154,0.007000923620737148,0.0018238009755694009
S0-SM_barrel_14,barrel,9,1,0,256,0.8106141502437013,0.8009270774228765,0.8009270774228765,0.8106141502437013,0.8009270774228765,0.8009270774228765
S0-SM_barrel_14,barrel,9,2,1,256,0.8641566308241131,0.8344438541996813,0.9253268409688404,0.053542480580411694,0.03351677677680476,0.12439976354596409
S0-SM_barrel_14,barrel,9,3,2,256,0.8847602009475748,0.850720652297938,0.9468663223563908,0.02060357012346179,0.0162767980982568,0.021539481387550276
S0-SM_barrel_14,barrel,9,4,3,256,0.8987532567776119,0.8672815951291573,0.9533838035004591,0.013993055830037002,0.01656094283121934,0.006517481144068306
S0-SM_barrel_14,barrel,9,5,4,256,0.9041666684652834,0.8762283621842348,0.9562791363373755,0.005413411687671505,0.008946767055077492,0.00289533283691641
S0-SM_barrel_14,barrel,9,6,5,256,0.9067100713993164,0.8813082520006197,0.9579104028831348,0.0025434029340330013,0.005079889816384825,0.0016312665457591988
S0-SM_barrel_14,barrel,9,7,6,256,0.910000002227025,0.8889626954867412,0.960365154870126,0.0032899308277086906,0.007654443486121543,0.0024547519869913114
S0-SM_barrel_14,barrel,9,8,7,256,0.9120312524202745,0.8939839681570061,0.9616743795986229,0.0020312501932494217,0.005021272670264837,0.0013092247284968894
S0-SM_barrel_15,barrel,10,1,0,256,0.7553509820210941,0.7535537861844323,0.7535537861844323,0.7553509820210941,0.7535537861844323,0.7535537861844323
S0-SM_barrel_15,barrel,10,2,1,256,0.8330923714387204,0.8158683492208159,0.9015690123647147,0.07774138941762632,0.06231456303638362,0.1480152261802824
S0-SM_barrel_15,barrel,10,3,2,256,0.8633276379407228,0.8367909061890733,0.9337637604098797,0.030235266502002332,0.020922556968257372,0.03219474804516505
S0-SM_barrel_15,barrel,10,4,3,256,0.8906277141802839,0.8500706729248919,0.9449804731256644,0.027300076239561218,0.013279766735818696,0.011216712715784633
S0-SM_barrel_15,barrel,10,5,4,256,0.9052897152824635,0.8603510187634018,0.9523423049971672,0.014662001102179684,0.010280345838509938,0.007361831871502888
S0-SM_barrel_15,barrel,10,6,5,256,0.9186181661558412,0.8687906095600301,0.9575269301121849,0.013328450873377709,0.008439590796628246,0.005184625115017804
S0-SM_barrel_15,barrel,10,7,6,256,0.9298681665279822,0.8750605492840549,0.9607353990868321,0.011250000372140953,0.006269939724024828,0.0032084689746472027
S0-SM_barrel_15,barrel,10,8,7,256,0.9367561875759077,0.8784054439332902,0.96296656273009,0.006888021047925562,0.003344894649235375,0.0022311636432577097
S0-SM_barrel_16,barrel,8,1,0,256,0.593603515625,0.5402310695733024,0.5402310695733024,0.593603515625,0.5402310695733024,0.5402310695733024
S0-SM_barrel_16,barrel,8,2,1,256,0.787548828125,0.7019034128334057,0.7680514095526659,0.19394531250000002,0.1616723432601033,0.22782033997936343
S0-SM_barrel_16,barrel,8,3,2,256,0.8491699218750002,0.7534709475364801,0.8654580023368905,0.06162109375000001,0.05156753470307443,0.0974065927842247
S0-SM_barrel_16,barrel,8,4,3,256,0.8690429687500003,0.7753776509716905,0.9067911243692286,0.019873046875,0.02190670343521045,0.04133312203233805
S0-SM_barrel_16,barrel,8,5,4,256,0.8803710937500002,0.7935910740839318,0.9222775412202835,0.011328124999999998,0.018213423112241278,0.0154864168510549
S0-SM_barrel_16,barrel,8,6,5,256,0.8877929687500001,0.8069989613440349,0.9285377865854274,0.007421874999999998,0.01340788726010303,0.0062602453651437575
S0-SM_barrel_16,barrel,8,7,6,256,0.8945800781250002,0.8202059978718557,0.9327531091113643,0.006787109374999998,0.01320703652782071,0.00421532252593688
S0-SM_barrel_16,barrel,8,8,7,256,0.9000000000000002,0.8295472586863042,0.9347706200999574,0.005419921874999997,0.009341260814448582,0.0020175109885930058
S0-SM_barrel_17,barrel,10,1,0,256,0.571484375,0.5338771774423279,0.5338771774423279,0.571484375,0.5338771774423279,0.5338771774423279
S0-SM_barrel_17,barrel,10,2,1,256,0.7734375000000002,0.7156352315419059,0.7793843380487586,0.201953125,0.1817580540995779,0.24550716060643074
S0-SM_barrel_17,barrel,10,3,2,256,0.8265625000000003,0.758460231795735,0.866640543813089,0.053125000000000006,0.04282500025382903,0.08725620576433026
S0-SM_barrel_17,barrel,10,4,3,256,0.8441406250000003,0.7721779008251369,0.8943932797449158,0.017578125,0.013717669029402094,0.02775273593182675
S0-SM_barrel_17,barrel,10,5,4,256,0.8550781250000001,0.7793827026719425,0.9034003624784982,0.010937500000000001,0.007204801846805539,0.009007082733582453
S0-SM_barrel_17,barrel,10,6,5,256,0.8621093750000002,0.7853212375112115,0.9080945674007197,0.007031249999999999,0.005938534839269052,0.004694204922221596
S0-SM_barrel_17,barrel,10,7,6,256,0.8718750000000002,0.789442873795783,0.9117460462796105,0.009765624999999997,0.004121636284571434,0.0036514788788907606
S0-SM_barrel_17,barrel,10,8,7,256,0.8816406250000003,0.792365670269541,0.9149966575502869,0.009765624999999997,0.002922796473757941,0.0032506112706764466
S0-SM_barrel_18,barrel,9,1,0,256,0.6833365888087429,0.7158107221331291,0.7158107221331291,0.6833365888087429,0.7158107221331291,0.7158107221331291
S0-SM_barrel_18,barrel,9,2,1,256,0.8026139323977985,0.7882734420406278,0.8873015094970608,0.11927734358905581,0.07246271990749861,0.1714907873639318
S0-SM_barrel_18,barrel,9,3,2,256,0.839469401144015,0.8235408272667121,0.9318264007207944,0.036855468746216494,0.03526738522608433,0.04452489122373346
S0-SM_barrel_18,barrel,9,4,3,256,0.8618896485393635,0.8437148659548039,0.9493353151082052,0.02242024739534827,0.020174038688091797,0.017508914387410923
S0-SM_barrel_18,barrel,9,5,4,256,0.8758105469954899,0.8552146806185413,0.9579045754087075,0.013920898456126447,0.01149981466373752,0.008569260300502262
S0-SM_barrel_18,barrel,9,6,5,256,0.8848421225251513,0.8612075097806297,0.9619270528706905,0.009031575529661495,0.00599282916208832,0.004022477461982907
S0-SM_barrel_18,barrel,9,7,6,256,0.8930598959705094,0.8661964338492262,0.964629241851761,0.008217773445358036,0.0049889240685964675,0.0027021889810706044
S0-SM_barrel_18,barrel,9,8,7,256,0.9041113282713922,0.8695496105688862,0.966241665356145,0.011051432300882883,0.0033531767196601225,0.0016124235043840363
S0-SM_barrel_19,barrel,9,1,0,256,0.599337565145106,0.6859246916715132,0.6859246916715132,0.599337565145106,0.6859246916715132,0.6859246916715132
S0-SM_barrel_19,barrel,9,2,1,256,0.7087508138662086,0.7386101221297641,0.8527781046682279,0.10941324872110272,0.052685430458250984,0.16685341299671466
S0-SM_barrel_19,barrel,9,3,2,256,0.7419482422643341,0.7536585412165041,0.8920804999162505,0.03319742839812534,0.015048419086739886,0.03930239524802259
S0-SM_barrel_19,barrel,9,4,3,256,0.765970052157354,0.75967605553861,0.9098038509332385,0.02402180989301997,0.006017514322105913,0.017723351016987972
S0-SM_barrel_19,barrel,9,5,4,256,0.7803271485056029,0.7635535433984141,0.9210549252837672,0.014357096348248891,0.0038774878598041435,0.011251074350528769
S0-SM_barrel_19,barrel,9,6,5,256,0.792119140685827,0.7666870277197968,0.930058768857899,0.011791992180224043,0.003133484321382704,0.009003843574131795
S0-SM_barrel_19,barrel,9,7,6,256,0.7997460937942378,0.7683782881888973,0.9368821426457261,0.007626953108410819,0.0016912604691003974,0.006823373787827042
S0-SM_barrel_19,barrel,9,8,7,256,0.8072102864825865,0.7701139566603841,0.9435155618405343,0.007464192688348706,0.0017356684714869147,0.006633419194808272
S0-SM_barrel_2,barrel,14,1,0,256,0.571484375,0.5412804860538927,0.5412804860538927,0.571484375,0.5412804860538927,0.5412804860538927
S0-SM_barrel_2,barrel,14,2,1,256,0.7757812500000001,0.7222585652085871,0.7847591256459215,0.20429687500000004,0.1809780791546944,0.24347863959202898
S0-SM_barrel_2,barrel,14,3,2,256,0.8351562500000003,0.7652602770264328,0.8710095549585875,0.059375000000000004,0.04300171181784582,0.08625042931266594
S0-SM_barrel_2,barrel,14,4,3,256,0.8636718750000002,0.7840411638801028,0.90146941654502,0.028515625000000003,0.01878088685366998,0.030459861586432414
S0-SM_barrel_2,barrel,14,5,4,256,0.8785156250000001,0.794761403232976,0.9150891426823926,0.014843750000000003,0.010720239352873112,0.013619726137372605
S0-SM_barrel_2,barrel,14,6,5,256,0.8878906250000003,0.8032047244695937,0.9225948399519146,0.009374999999999998,0.008443321236617743,0.007505697269521994
S0-SM_barrel_2,barrel,14,7,6,256,0.8914062500000003,0.8090579831343068,0.9262370426077802,0.0035156249999999997,0.0058532586647131735,0.003642202655865535
S0-SM_barrel_2,barrel,14,8,7,256,0.8957031250000003,0.816379308971629,0.9308577891306395,0.0042968749999999995,0.007321325837322187,0.004620746522859565
S0-SM_barrel_20,barrel,10,1,0,256,0.661051432415843,0.6672959628596015,0.6672959628596015,0.661051432415843,0.6672959628596015,0.6672959628596015
S0-SM_barrel_20,barrel,10,2,1,256,0.7994710287952329,0.769428131702842,0.8615637695915951,0.13841959637938997,0.10213216884324054,0.19426780673199368
S0-SM_barrel_20,barrel,10,3,2,256,0.8479003907879813,0.7915752933358651,0.921570135171996,0.04842936199274845,0.02214716163302309,0.06000636558040084
S0-SM_barrel_20,barrel,10,4,3,256,0.8786376954521983,0.8037969075919649,0.9391086919765296,0.030737304664216942,0.012221614256099814,0.01753855680453353
S0-SM_barrel_20,barrel,10,5,4,256,0.9015625001338775,0.8132872871682004,0.9492270991024478,0.022924804681679234,0.009490379576235566,0.010118407125918279
S0-SM_barrel_20,barrel,10,6,5,256,0.9262125652225222,0.8218528933348697,0.956312667063703,0.024650065088644625,0.008565606166669237,0.007085567961255223
S0-SM_barrel_20,barrel,10,7,6,256,0.9491373698867391,0.8292797794454949,0.9620448912605255,0.02292480466421694,0.00742688611062528,0.005732224196822635
S0-SM_barrel_20,barrel,10,8,7,256,0.9703125000698491,0.8359887443783889,0.9671080205246572,0.021175130183110014,0.006708964932893996,0.005063129264131526
S0-SM_barrel_21,barrel,12,1,0,256,0.6990234375000001,0.6606364172037449,0.6606364172037449,0.6990234375000001,0.6606364172037449,0.6606364172037449
S0-SM_barrel_21,barrel,12,2,1,256,0.8354492187500002,0.7657798975738428,0.8546280087157606,0.13642578125000002,0.10514348037009784,0.19399159151201567
S0-SM_barrel_21,barrel,12,3,2,256,0.8707031250000002,0.7913778807169443,0.9059386483365193,0.03525390625,0.025597983143101466,0.051310639620758686
S0-SM_barrel_21,barrel,12,4,3,256,0.8859375000000003,0.8063322583896576,0.9222428388282251,0.015234374999999998,0.014954377672713376,0.016304190491705842
S0-SM_barrel_21,barrel,12,5,4,256,0.8914062500000003,0.8163399543658578,0.9291932217918547,0.005468749999999999,0.010007695976200215,0.006950382963629624
S0-SM_barrel_21,barrel,12,6,5,256,0.8964843750000002,0.8231476260075554,0.9338246147317412,0.005078124999999999,0.006807671641697544,0.0046313929398863855
S0-SM_barrel_21,barrel,12,7,6,256,0.8984375000000002,0.8256296201783321,0.9361343981540586,0.0019531249999999996,0.0024819941707767412,0.002309783422317571
S0-SM_barrel_21,barrel,12,8,7,256,0.8992187500000002,0.8284464718347153,0.9379427469825271,0.0007812499999999998,0.002816851656383179,0.0018083488284683777
S0-SM_barrel_3,barrel,10,1,0,256,0.561328125,0.5251505579064999,0.5251505579064999,0.561328125,0.5251505579064999,0.5251505579064999
S0-SM_barrel_3,barrel,10,2,1,256,0.8179687499999999,0.7469650674247978,0.8005886089505703,0.256640625,0.221814509518298,0.2754380510440704
S0-SM_barrel_3,barrel,10,3,2,256,0.87578125,0.7839857935294321,0.8801602533348248,0.05781250000000001,0.03702072610463428,0.07957164438425467
S0-SM_barrel_3,barrel,10,4,3,256,0.9148437500000001,0.800907637552335,0.9184954297798573,0.03906250000000001,0.01692184402290277,0.03833517644503255
S0-SM_barrel_3,barrel,10,5,4,256,0.93828125,0.8095739197347425,0.9356950112232321,0.023437500000000003,0.008666282182407614,0.01719958144337453
S0-SM_barrel_3,barrel,10,6,5,256,0.9546875,0.8137701660176739,0.9437113115228888,0.01640625,0.00419624628293136,0.008016300299656842
S0-SM_barrel_3,barrel,10,7,6,256,0.969921875,0.8174805187537311,0.9500277881061026,0.015234375,0.0037103527360570904,0.0063164765832136385
S0-SM_barrel_3,barrel,10,8,7,256,0.9796875,0.8188030808228024,0.9532916261734438,0.009765624999999998,0.0013225620690714007,0.0032638380673413203
S0-SM_barrel_4,barrel,16,1,0,256,0.7722484469687145,0.7735196618964127,0.7735196618964127,0.7722484469687145,0.7735196618964127,0.7735196618964127
S0-SM_barrel_4,barrel,16,2,1,256,0.8328792329153658,0.8125209391084791,0.9017687574349939,0.060630785946651236,0.03900127721206635,0.1282490955385811
S0-SM_barrel_4,barrel,16,3,2,256,0.866500832679729,0.8337597732317723,0.9267830313636292,0.03362159976436318,0.021238834123293263,0.0250142739286352
S0-SM_barrel_4,barrel,16,4,3,256,0.8806486914724466,0.844956378515696,0.9340515732097887,0.014147858792717596,0.011196605283923647,0.007268541846159656
S0-SM_barrel_4,barrel,16,5,4,256,0.8886091226974344,0.85506879385674,0.9377200665398435,0.007960431224987748,0.010112415341043929,0.0036684933300547497
S0-SM_barrel_4,barrel,16,6,5,256,0.8985145410446826,0.8648085633411906,0.9411050141585549,0.009905418347248243,0.00973976948445067,0.0033849476187113345
S0-SM_barrel_4,barrel,16,7,6,256,0.901831598448108,0.8699572910358134,0.9431000459509088,0.0033170574034253678,0.0051487276946227956,0.0019950317923539806
S0-SM_barrel_4,barrel,16,8,7,256,0.9046831611094401,0.875160959965253,0.9449592242018899,0.0028515626613322253,0.005203668929439645,0.001859178250981198
S0-SM_barrel_5,barrel,12,1,0,256,0.7113281250000001,0.6914992885032117,0.6914992885032117,0.7113281250000001,0.6914992885032117,0.6914992885032117
S0-SM_barrel_5,barrel,12,2,1,256,0.7789062500000001,0.7274790704033903,0.8395698837323606,0.06757812500000002,0.035979781900178615,0.14807059522914873
S0-SM_barrel_5,barrel,12,3,2,256,0.8085937500000002,0.7453237980226735,0.8769308502486775,0.029687500000000012,0.01784472761928306,0.03736096651631697
S0-SM_barrel_5,barrel,12,4,3,256,0.8246093750000003,0.758640819732429,0.8913952735095974,0.016015625000000006,0.0133170217097556,0.014464423260919873
S0-SM_barrel_5,barrel,12,5,4,256,0.8386718750000003,0.7721353361060013,0.9021869477778961,0.0140625,0.013494516373572199,0.01079167426829883
S0-SM_barrel_5,barrel,12,6,5,256,0.8496093750000002,0.7832374117531894,0.9108845299337822,0.0109375,0.011102075647188181,0.008697582155885994
S0-SM_barrel_5,barrel,12,7,6,256,0.8570312500000002,0.7907279298933718,0.9161164316322199,0.007421875,0.007490518140182381,0.005231901698437728
S0-SM_barrel_5,barrel,12,8,7,256,0.8667968750000002,0.8008725582247084,0.9219300280000429,0.009765624999999997,0.0101446283313366,0.005813596367823093
S0-SM_barrel_6,barrel,16,1,0,256,0.7307865214343774,0.7265465451544679,0.7265465451544679,0.7307865214343774,0.7265465451544679,0.7265465451544679
S0-SM_barrel_6,barrel,16,2,1,256,0.8265066975706428,0.7738611734722545,0.8741340305384028,0.0957201761362653,0.04731462831778657,0.1475874853839348
S0-SM_barrel_6,barrel,16,3,2,256,0.8811560261745139,0.8047465667949135,0.9152985292455009,0.0546493286038712,0.030885393322659008,0.041164498707098235
S0-SM_barrel_6,barrel,16,4,3,256,0.9093672503649798,0.8201337829045116,0.930956577181251,0.028211224190465782,0.015387216109598034,0.015658047935749958
S0-SM_barrel_6,barrel,16,5,4,256,0.9285915806944509,0.8309620148277904,0.9383555649813379,0.01922433032947112,0.010828231923278878,0.007398987800086947
S0-SM_barrel_6,barrel,16,6,5,256,0.94553493996209,0.841006767787104,0.9450648036722875,0.0169433592676392,0.01004475295931355,0.006709238690949488
S0-SM_barrel_6,barrel,16,7,6,256,0.9593315978754418,0.8469973123419715,0.9494284862610173,0.013796657913351534,0.005990544554867541,0.004363682588729897
S0-SM_barrel_6,barrel,16,8,7,256,0.9666937939644817,0.8530907651182825,0.952970369162776,0.007362196089040176,0.006093452776311015,0.0035418829017587086
S0-SM_barrel_7,barrel,11,1,0,256,0.8124131955020453,0.767071404807543,0.767071404807543,0.8124131955020453,0.767071404807543,0.767071404807543
S0-SM_barrel_7,barrel,11,2,1,256,0.859288195739484,0.8092002919167534,0.8994209700059616,0.046875000237438756,0.042128887109210394,0.13234956519841856
S0-SM_barrel_7,barrel,11,3,2,256,0.8799913207986618,0.8283627639428681,0.9239537202997284,0.02070312505917779,0.019162472026114846,0.024532750293766947
S0-SM_barrel_7,barrel,11,4,3,256,0.8971028657707696,0.8434707538845367,0.9335286689475781,0.017111544972107776,0.01510798994166851,0.009574948647849624
S0-SM_barrel_7,barrel,11,5,4,256,0.9061306434352041,0.8509961239485948,0.9376461457758778,0.009027777664434527,0.007525370064058123,0.004117476828299699
S0-SM_barrel_7,barrel,11,6,5,256,0.914550782248989,0.8558855649319677,0.9411857015374442,0.008420138813784835,0.004889440983372836,0.0035395557615663363
S0-SM_barrel_7,barrel,11,7,6,256,0.9205837682794985,0.859503427383875,0.9436670949652131,0.006032986030509668,0.0036178624519073305,0.0024813934277690356
S0-SM_barrel_7,barrel,11,8,7,256,0.9277886293834955,0.862242870651991,0.9464886029106271,0.007204861103996841,0.0027394432681160513,0.0028215079454139255
S0-SM_barrel_8,barrel,11,1,0,256,0.620703125,0.6197552437059846,0.6197552437059846,0.620703125,0.6197552437059846,0.6197552437059846
S0-SM_barrel_8,barrel,11,2,1,256,0.7281249999999999,0.6947494019515599,0.7945440816184619,0.10742187500000001,0.07499415824557541,0.17478883791247746
S0-SM_barrel_8,barrel,11,3,2,256,0.778515625,0.7202983052556597,0.8605206840053035,0.05039062500000001,0.025548903304099757,0.06597660238684151
S0-SM_barrel_8,barrel,11,4,3,256,0.8089843750000001,0.7364619296284002,0.88446479041867,0.03046875000000001,0.016163624372740507,0.02394410641336662
S0-SM_barrel_8,barrel,11,5,4,256,0.8332031250000003,0.7487542696972639,0.8975752486979189,0.024218750000000004,0.012292340068863747,0.013110458279248767
S0-SM_barrel_8,barrel,11,6,5,256,0.8511718750000002,0.7566215640683145,0.9054334057107356,0.017968750000000006,0.007867294371050576,0.007858157012816776
S0-SM_barrel_8,barrel,11,7,6,256,0.8632812500000002,0.7622175390712259,0.9108377252564557,0.012109375000000002,0.005595975002911396,0.005404319545720088
S0-SM_barrel_8,barrel,11,8,7,256,0.8722656250000003,0.7655265037455734,0.9141029316759639,0.008984375,0.003308964674347492,0.003265206419508182
S0-SM_container_1,container,10,1,0,256,0.9363606771112245,0.9356663338929692,0.9356663338929692,0.9363606771112245,0.9356663338929692,0.9356663338929692
S0-SM_container_1,container,10,2,1,256,1.0,0.945126271420966,0.9749446049913288,0.0636393228887755,0.009459937527996828,0.03927827109835974
S0-SM_container_1,container,10,3,2,256,1.0,0.9505294981175474,0.9800929099307853,0.0,0.005403226696581442,0.00514830493945664
S0-SM_container_1,container,10,4,3,256,1.0,0.954344997779977,0.9829777889825115,0.0,0.0038154996624294724,0.0028848790517261003
S0-SM_container_1,container,10,5,4,256,1.0,0.9569541279965732,0.9852154938728073,0.0,0.0026091302165963254,0.002237704890295564
S0-SM_container_1,container,10,6,5,256,1.0,0.9585620709361264,0.9866765889466194,0.0,0.0016079429395532557,0.0014610950738121833
S0-SM_container_1,container,10,7,6,256,1.0,0.9603965226225943,0.9880039051115922,0.0,0.0018344516864678695,0.0013273161649727284
S0-SM_container_1,container,10,8,7,256,1.0,0.9618179165918861,0.9891804906056532,0.0,0.0014213939692916955,0.0011765854940610004
S0-SM_container_10,container,12,1,0,256,0.9839694554477723,0.939895781071616,0.939895781071616,0.9839694554477723,0.939895781071616,0.939895781071616
S0-SM_container_10,container,12,2,1,256,0.9960139974350265,0.9477460681705008,0.9758618592127872,0.012044541987254185,0.007850287098884634,0.03596607814117116
S0-SM_container_10,container,12,3,2,256,0.9988403320428916,0.951439061210501,0.9803730460776358,0.002826334607865042,0.003692993040000439,0.004511186864848575
S0-SM_container_10,container,12,4,3,256,0.9994311523507349,0.9538592678752236,0.9827277207093984,0.0005908203078433876,0.002420206664722424,0.0023546746317626467
S0-SM_container_10,container,12,5,4,256,1.0,0.9558229563477023,0.9846879830913866,0.0005688476492650813,0.0019636884724787973,0.0019602623819882144
S0-SM_container_10,container,12,6,5,256,1.0,0.9575195643728107,0.9862729334838496,0.0,0.001696608025108251,0.0015849503924629344
S0-SM_container_10,container,12,7,6,256,1.0,0.9586817123851905,0.9873546962270869,0.0,0.001162148012379835,0.0010817627432372634
S0-SM_container_10,container,12,8,7,256,1.0,0.9595192962364163,0.9881380293506858,0.0,0.0008375838512258149,0.0007833331235990526
S0-SM_container_11,container,16,1,0,256,0.964802479097021,0.946462102735478,0.946462102735478,0.964802479097021,0.946462102735478,0.946462102735478
S0-SM_container_11,container,16,2,1,256,0.9945279948180542,0.9567409406561291,0.983701959143117,0.0297255157210332,0.010278837920651193,0.037239856407638924
S0-SM_container_11,container,16,3,2,256,0.9985424804734067,0.959399079207369,0.9865756023224882,0.004014485655352474,0.0026581385512398636,0.0028736431793712678
S0-SM_container_11,container,16,4,3,256,0.9995654296886641,0.9613471596882055,0.9879354454249705,0.0010229492152575405,0.0019480804808364033,0.0013598431024822964
S0-SM_container_11,container,16,5,4,256,0.99981689453125,0.9624157464241089,0.9887908066489349,0.00025146484258584687,0.0010685867359033902,0.0008553612239643629
S0-SM_container_11,container,16,6,5,256,1.0,0.9632510175128312,0.9893909625112062,0.00018310546875,0.0008352710887222919,0.0006001558622712199
S0-SM_container_11,container,16,7,6,256,1.0,0.9637496469268241,0.989683168910704,0.0,0.0004986294139928404,0.0002922063994978642
S0-SM_container_11,container,16,8,7,256,1.0,0.9643452126239591,0.9900580956591648,0.0,0.0005955656971351198,0.00037492674846080183
S0-SM_container_12,container,9,1,0,256,0.9517955200090202,0.9432472289201623,0.9432472289201623,0.9517955200090202,0.9432472289201623,0.9432472289201623
S0-SM_container_12,container,9,2,1,256,0.9844002281238015,0.9582971981164377,0.9845254152720022,0.03260470811478122,0.015049969196275298,0.04127818635184005
S0-SM_container_12,container,9,3,2,256,0.9929931642371229,0.962117851438735,0.9878822011625673,0.008592936113321535,0.003820653322297418,0.003356785890565065
S0-SM_container_12,container,9,4,3,256,0.9960544163619893,0.9642974813892938,0.9892862669602631,0.0030612521248662653,0.0021796299505588423,0.0014040657976957236
S0-SM_container_12,container,9,5,4,256,0.9988620334912817,0.9651214710363138,0.9899226860457203,0.00280761712929234,0.000823989647020032,0.0006364190854571813
S0-SM_container_12,container,9,6,5,256,0.999826388901824,0.9657773142412255,0.9905609773320327,0.0009643554105423398,0.0006558432049115492,0.0006382912863124889
S0-SM_container_12,container,9,7,6,256,1.0,0.9660244767376445,0.9908323971995663,0.0001736110981760755,0.0002471624964189706,0.0002714198675334966
S0-SM_container_12,container,9,8,7,256,1.0,0.9661204737956011,0.9909549206479661,0.0,9.599705795673708e-05,0.00012252344839986783
S0-SM_container_13,container,14,1,0,256,0.9386609106025491,0.9423001422414838,0.9423001422414838,0.9386609106025491,0.9423001422414838,0.9423001422414838
S0-SM_container_13,container,14,2,1,256,0.9820198183633491,0.9507707001089611,0.978061865697472,0.04335890776080001,0.008470557867477274,0.035761723455988166
S0-SM_container_13,container,14,3,2,256,0.9905343968107547,0.9542979097490811,0.9817652367215374,0.008514578447405555,0.003527209640120002,0.003703371024065311
S0-SM_container_13,container,14,4,3,256,0.9954766167673774,0.9557406806576929,0.9830764846412829,0.004942219956622768,0.0014427709086116958,0.0013112479197457047
