target_class,viewpoint,elevation,radius,azimuth,sample_count,scene_count,class_count,micro_precision,micro_recall,micro_f1,target_micro_precision,target_micro_recall,target_micro_f1,mean_precision,mean_recall,mean_f1,mean_ap50,mean_ap50_95,mean_target_precision,mean_target_recall,mean_target_f1,mean_target_ap50,mean_target_ap50_95,mean_strict_quality,mean_match_confidence_iou50,target_visible_rate,target_found_rate,target_absent_view_count,false_alarm_count_when_target_absent,false_alarm_rate_when_target_absent,class_rank_by_target_ap50_95
barrel,elmid-radmid-az315,mid,mid,315,5,5,1,0.4520547945205479,0.9705882352941176,0.616822429906542,0.6666666666666666,1.0,0.8,0.4659244264507422,0.96,0.6137182614981477,0.9627777794665761,0.8129113861881525,0.8666666666666666,1.0,0.9,1.0,0.7938888903624483,0.7314424844519081,0.8476040244102478,1.0,1.0,0,0,0.0,23
barrel,elmid-radfar-az000,mid,far,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8875,1.0,1.0,1.0,1.0,0.7,0.6814616568724219,0.828278124332428,1.0,1.0,0,0,0.0,42
barrel,elmid-radfar-az045,mid,far,45,3,3,1,0.525,1.0,0.6885245901639344,0.6428571428571429,1.0,0.782608695652174,0.5765567765567766,1.0,0.7222222222222223,1.0,0.8525554044111855,0.8148148148148149,1.0,0.8717948717948718,1.0,0.7781250000931322,0.7604547489326402,0.853342592716217,1.0,1.0,0,0,0.0,27
barrel,elmid-radfar-az090,mid,far,90,4,4,1,0.6896551724137931,1.0,0.8163265306122449,0.7,1.0,0.8235294117647058,0.7407258064516129,1.0,0.8487301587301588,1.0,0.8777257289738903,0.7916666666666666,1.0,0.8666666666666667,1.0,0.6937500002793968,0.7140749182504713,0.823132112622261,1.0,1.0,0,0,0.0,45
barrel,elmid-radfar-az135,mid,far,135,4,4,1,0.3108108108108108,0.9583333333333334,0.46938775510204084,0.34615384615384615,1.0,0.5142857142857142,0.36251128740970073,0.9375,0.5035022148394241,0.9152609838820105,0.6754624538210553,0.4791666666666667,1.0,0.5880952380952381,0.9375,0.459114583581686,0.6067207436829154,0.8171917349100113,1.0,1.0,0,0,0.0,67
barrel,elmid-radfar-az180,mid,far,180,2,2,1,0.38461538461538464,0.8333333333333334,0.5263157894736842,1.0,1.0,1.0,0.3869047619047619,0.8333333333333334,0.5277777777777778,0.8655753807416038,0.7158730153511795,1.0,1.0,1.0,1.0,0.6,0.6490249026940056,0.8369109034538269,1.0,1.0,0,0,0.0,60
barrel,elmid-radfar-az225,mid,far,225,5,5,1,0.5428571428571428,0.95,0.6909090909090909,0.9090909090909091,1.0,0.9523809523809523,0.6820833333333333,0.9692307692307691,0.7855555555555556,0.974519232288003,0.8421321665980429,0.9333333333333333,1.0,0.96,1.0,0.8712500001490117,0.7426669908613668,0.8262009143829345,1.0,1.0,0,0,0.0,9
barrel,elmid-radfar-az270,mid,far,270,1,1,1,0.6470588235294118,1.0,0.7857142857142857,0.6666666666666666,1.0,0.8,0.6470588235294118,1.0,0.7857142857142858,1.0,0.9177807578448464,0.6666666666666666,1.0,0.8,1.0,0.6333333343267441,0.7207770094885859,0.8388461470603943,1.0,1.0,0,0,0.0,54
barrel,elmid-radfar-az315,mid,far,315,1,1,1,0.4166666666666667,0.9090909090909091,0.5714285714285714,0.6666666666666666,1.0,0.8,0.4166666666666667,0.9090909090909091,0.5714285714285715,0.9115014028409627,0.7668732923545334,0.6666666666666666,1.0,0.8,1.0,0.716666667163372,0.7201036946884471,0.832405149936676,1.0,1.0,0,0,0.0,39
barrel,elhigh-radnear-az000,high,near,0,2,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.900882229675241,1.0,1.0,1.0,1.0,0.7888888897167312,0.7174028259763165,0.8210316002368927,1.0,1.0,0,0,0.0,24
barrel,elhigh-radnear-az045,high,near,45,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8625,1.0,1.0,1.0,1.0,0.8,0.7123035355466456,0.8284043669700623,1.0,1.0,0,0,0.0,20
barrel,elhigh-radnear-az090,high,near,90,2,2,1,0.7647058823529411,1.0,0.8666666666666667,1.0,1.0,1.0,0.775,1.0,0.873015873015873,1.0,0.9068783082107388,1.0,1.0,1.0,1.0,0.8,0.7277310723575781,0.8519643545150757,1.0,1.0,0,0,0.0,19
barrel,elhigh-radnear-az135,high,near,135,3,3,1,0.9230769230769231,1.0,0.96,1.0,1.0,1.0,0.9629629629629629,1.0,0.9803921568627452,1.0,0.8732407410163433,1.0,1.0,1.0,1.0,0.7458333333333332,0.6876614312665718,0.8175145586331686,1.0,1.0,0,0,0.0,35
barrel,elhigh-radnear-az180,high,near,180,2,2,1,0.7777777777777778,1.0,0.875,0.7142857142857143,1.0,0.8333333333333334,0.8571428571428572,1.0,0.9166666666666666,1.0,0.8505654730913894,0.8333333333333333,1.0,0.9,1.0,0.760416666790843,0.7305457294554252,0.831788957118988,1.0,1.0,0,0,0.0,30
barrel,elhigh-radnear-az225,high,near,225,4,4,1,0.7058823529411765,0.9230769230769231,0.8,1.0,1.0,1.0,0.7738095238095238,0.9375,0.8363636363636364,0.9508928572759032,0.8535590295265947,1.0,1.0,1.0,1.0,0.690625,0.6672795591823544,0.8113858103752136,1.0,1.0,0,0,0.0,46
barrel,elhigh-radnear-az270,high,near,270,3,3,1,0.7096774193548387,1.0,0.8301886792452831,1.0,1.0,1.0,0.708994708994709,1.0,0.8228163992869876,1.0,0.8179735433840092,1.0,1.0,1.0,1.0,0.7791666666666667,0.7074552948202045,0.8229652047157288,1.0,1.0,0,0,0.0,26
barrel,elhigh-radnear-az315,high,near,315,3,3,1,0.7894736842105263,1.0,0.8823529411764706,1.0,1.0,1.0,0.8148148148148149,1.0,0.8916666666666667,1.0,0.9171626990749723,1.0,1.0,1.0,1.0,0.6875,0.6863429580664722,0.8257931272188822,1.0,1.0,0,0,0.0,47
barrel,elhigh-radmid-az000,high,mid,0,4,4,1,0.7878787878787878,1.0,0.8813559322033898,1.0,1.0,1.0,0.8601190476190477,1.0,0.9149797570850202,0.9955357145518064,0.8583392878259044,1.0,1.0,1.0,1.0,0.7564236114008559,0.7175798672020433,0.8317893743515015,1.0,1.0,0,0,0.0,32
barrel,elhigh-radmid-az045,high,mid,45,4,4,1,0.5384615384615384,1.0,0.7,0.5263157894736842,1.0,0.6896551724137931,0.6247491638795987,1.0,0.7304942810457516,1.0,0.8348552355706904,0.7182539682539683,1.0,0.8038461538461539,1.0,0.6325892865391713,0.6578071002806407,0.8331214934587479,1.0,1.0,0,0,0.0,55
barrel,elhigh-radmid-az090,high,mid,90,3,3,1,0.6666666666666666,1.0,0.8,0.8571428571428571,1.0,0.9230769230769231,0.6814814814814815,1.0,0.8083333333333332,1.0,0.791902560997669,0.8888888888888888,1.0,0.9333333333333332,1.0,0.5916666666666667,0.6319537838863477,0.8430646061897278,1.0,1.0,0,0,0.0,62
barrel,elhigh-radmid-az135,high,mid,135,5,5,1,0.52,0.9285714285714286,0.6666666666666666,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.6083333333333333,0.95,0.72,0.959375,0.8490625002980232,0.7,0.9,0.75,0.908333333581686,0.6158333335071802,0.6589550242529633,0.8063828706741333,1.0,1.0,0,0,0.0,58
barrel,elhigh-radmid-az180,high,mid,180,4,4,1,0.543859649122807,0.96875,0.6966292134831461,1.0,1.0,1.0,0.7044956140350878,0.96875,0.7817887931034483,0.9733072915114462,0.849430204251451,1.0,1.0,1.0,1.0,0.699479166790843,0.7063369312201786,0.8306898176670074,1.0,1.0,0,0,0.0,43
barrel,elhigh-radmid-az225,high,mid,225,2,2,1,0.85,1.0,0.918918918918919,1.0,1.0,1.0,0.8452380952380952,1.0,0.916083916083916,1.0,0.8616832058284452,1.0,1.0,1.0,1.0,0.6,0.6348066063965785,0.8078014850616455,1.0,1.0,0,0,0.0,61
barrel,elhigh-radmid-az270,high,mid,270,4,4,1,0.62,1.0,0.7654320987654321,0.8333333333333334,1.0,0.9090909090909091,0.7744565217391304,1.0,0.8433179723502304,0.9875710234045982,0.8252860456874946,0.9166666666666666,1.0,0.95,1.0,0.6645833333954214,0.65204206394296,0.8103770911693573,1.0,1.0,0,0,0.0,52
barrel,elhigh-radmid-az315,high,mid,315,1,1,1,0.6153846153846154,1.0,0.7619047619047619,1.0,1.0,1.0,0.6153846153846154,1.0,0.761904761904762,0.9659090936183929,0.6870483702514321,1.0,1.0,1.0,1.0,0.684375,0.7194501350527815,0.8269653916358948,1.0,1.0,0,0,0.0,48
barrel,elhigh-radfar-az000,high,far,0,1,1,1,0.6,1.0,0.75,1.0,1.0,1.0,0.6,1.0,0.7499999999999999,1.0,0.8945679054915168,1.0,1.0,1.0,1.0,0.8,0.6789681384816468,0.7662369608879089,1.0,1.0,0,0,0.0,21
barrel,elhigh-radfar-az045,high,far,45,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7340000047385693,1.0,1.0,1.0,1.0,0.6388888941870796,0.6118216001928829,0.8445103168487549,1.0,1.0,0,0,0.0,53
barrel,elhigh-radfar-az090,high,far,90,2,2,1,0.3157894736842105,1.0,0.48,0.3333333333333333,1.0,0.5,0.3157894736842105,1.0,0.47756410256410253,1.0,0.8619849677489215,0.325,1.0,0.48571428571428577,1.0,0.6650000000372529,0.6321071372557441,0.7882197797298431,1.0,1.0,0,0,0.0,51
barrel,elhigh-radfar-az135,high,far,135,1,1,1,0.15,1.0,0.2608695652173913,0.06666666666666667,1.0,0.125,0.15,1.0,0.2608695652173913,1.0,0.936666670491298,0.06666666666666667,1.0,0.125,1.0,0.8,0.6113819963685536,0.7096485495567322,1.0,1.0,0,0,0.0,22
barrel,elhigh-radfar-az180,high,far,180,2,2,1,0.9166666666666666,1.0,0.9565217391304348,0.8,1.0,0.8888888888888888,0.9,1.0,0.9444444444444444,1.0,0.8234438796869802,0.875,1.0,0.9285714285714286,1.0,0.711111116492086,0.7519292966142324,0.8161330819129944,1.0,1.0,0,0,0.0,40
barrel,elhigh-radfar-az225,high,far,225,3,3,1,0.6842105263157895,1.0,0.8125,0.7142857142857143,1.0,0.8333333333333334,0.7777777777777778,1.0,0.8585858585858586,1.0,0.8669629679774796,0.7222222222222222,1.0,0.8222222222222223,1.0,0.6791666669150193,0.6554165490727103,0.7794494231541952,1.0,1.0,0,0,0.0,50
barrel,elhigh-radfar-az270,high,far,270,2,2,1,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,0.8333333333333333,1.0,0.9,1.0,0.9348958329297603,1.0,1.0,1.0,1.0,0.8500000000000001,0.690068597428855,0.7716528177261353,1.0,1.0,0,0,0.0,13
barrel,elhigh-radfar-az315,high,far,315,2,2,1,0.55,1.0,0.7096774193548387,0.6,1.0,0.75,0.7,1.0,0.7857142857142858,1.0,0.9033333365619183,0.75,1.0,0.8333333333333333,1.0,0.80625,0.7066921633131447,0.7750464677810669,1.0,1.0,0,0,0.0,18
container,ellow-radnear-az000,low,near,0,6,6,1,0.4230769230769231,1.0,0.5945945945945946,0.9,1.0,0.9473684210526315,0.6724887766554434,1.0,0.7694749694749694,0.9719742077092329,0.8804144632692138,0.7916666666666666,0.8333333333333334,0.8095238095238094,0.8333333333333334,0.8270833333333334,0.8000331629442154,0.815064013004303,0.8333333333333334,0.8333333333333334,1,0,0.0,67
container,ellow-radnear-az045,low,near,45,5,5,1,0.23178807947019867,0.7608695652173914,0.3553299492385787,0.6,1.0,0.75,0.28441176470588236,0.841025641025641,0.41815416104572734,0.8506748631128822,0.7229087065313602,0.7207142857142858,1.0,0.8068686868686867,1.0,0.9408115108050998,0.9508172412720548,0.9751950740814209,1.0,1.0,0,0,0.0,52
container,ellow-radnear-az090,low,near,90,1,1,1,0.6666666666666666,1.0,0.8,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.9465117432155807,0.9626413583755493,1.0,1.0,0,0,0.0,7
container,ellow-radnear-az135,low,near,135,6,6,1,0.5,0.9142857142857143,0.6464646464646465,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.6207717569786535,0.9363636363636364,0.7308404558404558,0.9409143165342487,0.8566333055978478,0.875,0.9583333333333334,0.9027777777777778,0.9739583333333334,0.9471064832751398,0.9487248545168944,0.9741238951683044,1.0,1.0,0,0,0.0,49
container,ellow-radnear-az180,low,near,180,5,5,1,0.2604166666666667,0.8928571428571429,0.4032258064516129,0.5454545454545454,1.0,0.7058823529411765,0.3179700328407225,0.8977777777777778,0.4633809266626604,0.8960459100245559,0.8406079837155195,0.6833333333333333,1.0,0.7619047619047619,1.0,0.9759375002980232,0.9508761463252753,0.9722632050514222,1.0,1.0,0,0,0.0,42
container,ellow-radnear-az225,low,near,225,4,4,1,0.2463768115942029,0.68,0.3617021276595745,0.4583333333333333,0.7857142857142857,0.5789473684210527,0.4852042337507454,0.8571428571428571,0.5885792913656691,0.862645350588467,0.7835689836059603,0.6583333333333333,0.85,0.731045751633987,0.8625000017384687,0.8477083352083961,0.9524328210331294,0.9775955975055695,1.0,1.0,0,0,0.0,65
container,ellow-radnear-az270,low,near,270,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.925,1.0,1.0,1.0,1.0,1.0,0.9761259281592061,0.9859762191772461,1.0,1.0,0,0,0.0,1
container,ellow-radnear-az315,low,near,315,3,3,1,0.58,1.0,0.7341772151898734,0.8333333333333334,1.0,0.9090909090909091,0.603312629399586,1.0,0.7417582417582418,1.0,0.8560451738440268,0.8666666666666667,1.0,0.9166666666666666,1.0,0.9519907432353055,0.9574487286554559,0.9739787975947062,1.0,1.0,0,0,0.0,48
container,ellow-radmid-az000,low,mid,0,2,2,1,0.21468926553672316,0.8636363636363636,0.3438914027149321,0.4375,1.0,0.6086956521739131,0.215964866959442,0.8666666666666667,0.34575260804769004,0.8518952618496705,0.5862943007654634,0.625,1.0,0.7,0.9583333358168602,0.8727430629647441,0.9477049467739747,0.9685159027576447,1.0,1.0,0,0,0.0,62
container,ellow-radmid-az045,low,mid,45,2,2,1,0.23076923076923078,0.7894736842105263,0.35714285714285715,0.6666666666666666,1.0,0.8,0.4433497536945813,0.8571428571428572,0.5555555555555556,0.851600986836579,0.7122946914085275,0.75,1.0,0.8333333333333333,1.0,0.91875,0.9530541661712935,0.9704175889492035,1.0,1.0,0,0,0.0,56
container,ellow-radmid-az090,low,mid,90,2,2,1,0.30303030303030304,0.8695652173913043,0.449438202247191,1.0,1.0,1.0,0.2809123649459784,0.8444444444444444,0.4206241519674355,0.8361573595232985,0.6191001194496555,1.0,1.0,1.0,1.0,0.98125,0.9523594791444658,0.9697525799274445,1.0,1.0,0,0,0.0,37
container,ellow-radmid-az135,low,mid,135,1,1,1,0.6666666666666666,1.0,0.8,0.75,1.0,0.8571428571428571,0.6666666666666666,1.0,0.8,1.0,0.98125,0.75,1.0,0.8571428571428571,1.0,0.9750000014901161,0.9374928445829198,0.960112452507019,1.0,1.0,0,0,0.0,44
container,ellow-radmid-az180,low,mid,180,3,3,1,0.21333333333333335,0.64,0.32,0.4,0.7272727272727273,0.5161290322580645,0.2481359649122807,0.6871980676328503,0.3636502411919155,0.594496325218482,0.46648874439644006,0.5370370370370371,0.75,0.6068376068376068,0.6944444462036093,0.6830439836269727,0.9311077916222933,0.961381753285726,1.0,1.0,0,0,0.0,72
container,ellow-radmid-az225,low,mid,225,1,1,1,0.2972972972972973,0.6875,0.41509433962264153,1.0,0.5,0.6666666666666666,0.2972972972972973,0.6875,0.41509433962264153,0.6584318708628416,0.3387861306546256,1.0,0.5,0.6666666666666666,0.75,0.75,0.9472327721336953,0.9645494222640991,1.0,1.0,0,0,0.0,70
container,ellow-radmid-az270,low,mid,270,3,3,1,0.6923076923076923,1.0,0.8181818181818182,0.6,1.0,0.75,0.8518518518518517,1.0,0.9047619047619048,1.0,0.9674074094383805,0.8333333333333334,1.0,0.8888888888888888,1.0,0.9718749999999999,0.9454427343674752,0.9681902130444845,1.0,1.0,0,0,0.0,45
container,ellow-radmid-az315,low,mid,315,5,5,1,0.3877551020408163,0.8444444444444444,0.5314685314685315,0.5172413793103449,1.0,0.6818181818181818,0.5457659167336587,0.9150877192982456,0.6506786289394986,0.899106688387004,0.7748304607390348,0.6152380952380951,1.0,0.740909090909091,1.0,0.9252777801412675,0.9436245648224932,0.9674557089805603,1.0,1.0,0,0,0.0,54
container,ellow-radfar-az000,low,far,0,4,4,1,0.2782608695652174,0.8311688311688312,0.4169381107491857,0.5454545454545454,0.8571428571428571,0.6666666666666666,0.3653099660526058,0.8851890756302521,0.5107392607392608,0.8815459917793251,0.6360555992196967,0.696969696969697,0.875,0.75625,0.895833333954215,0.8547727285926654,0.9117939717794563,0.9487611055374146,1.0,1.0,0,0,0.0,64
container,ellow-radfar-az045,low,far,45,4,4,1,0.15348837209302327,0.6346153846153846,0.24719101123595505,0.4117647058823529,0.7777777777777778,0.5384615384615384,0.18805251416968632,0.6780753968253969,0.2917284877421641,0.677226461176003,0.47951421192037647,0.5196428571428572,0.8541666666666666,0.6113636363636363,0.8842261948312322,0.834226193788151,0.9252543351531841,0.958306223154068,1.0,1.0,0,0,0.0,66
container,ellow-radfar-az090,low,far,90,2,2,1,0.3829787234042553,1.0,0.5538461538461539,0.7272727272727273,1.0,0.8421052631578947,0.3946360153256705,1.0,0.5641025641025641,1.0,0.9070785441680658,0.7857142857142857,1.0,0.8636363636363636,1.0,0.9436755958944559,0.919592731766226,0.9544466137886047,1.0,1.0,0,0,0.0,50
container,ellow-radfar-az135,low,far,135,4,4,1,0.35526315789473684,0.7941176470588235,0.4909090909090909,0.3548387096774194,0.7333333333333333,0.4782608695652174,0.5290875790875791,0.8358585858585859,0.6240953490953491,0.8466747942902745,0.7456241614531764,0.5785714285714285,0.8,0.6215686274509804,0.8100000008568168,0.7688417675074131,0.9173298302939141,0.9541188031435013,1.0,1.0,0,0,0.0,68
container,ellow-radfar-az180,low,far,180,3,3,1,0.25,0.8333333333333334,0.38461538461538464,0.28,1.0,0.4375,0.494949494949495,0.8653198653198654,0.5761786600496278,0.8612562484280596,0.688094940455723,0.5178571428571429,1.0,0.6074074074074074,1.0,0.8886160734863507,0.9078947425873428,0.9460378090540568,1.0,1.0,0,0,0.0,60
container,ellow-radfar-az225,low,far,225,3,3,1,0.1568627450980392,0.6956521739130435,0.256,0.19230769230769232,0.625,0.29411764705882354,0.18346774193548387,0.7985347985347985,0.2965176381814752,0.7422522314032038,0.5834098165875538,0.2738095238095238,0.75,0.3925925925925926,0.7589285718277097,0.7276785718277097,0.9444991863954056,0.9643833835919698,1.0,1.0,0,0,0.0,71
container,ellow-radfar-az270,low,far,270,1,1,1,0.38461538461538464,0.8333333333333334,0.5263157894736842,0.5,0.8,0.6153846153846154,0.38461538461538464,0.8333333333333334,0.5263157894736842,0.8376068254439248,0.7976495648200956,0.5,0.8,0.6153846153846154,0.8100000137090682,0.7630000134259461,0.9218356592247261,0.962566614151001,1.0,1.0,0,0,0.0,69
container,ellow-radfar-az315,low,far,315,1,1,1,0.25,0.6666666666666666,0.36363636363636365,1.0,1.0,1.0,0.25,0.6666666666666666,0.36363636363636365,0.7083333507180214,0.4729166688863188,1.0,1.0,1.0,1.0,0.8625,0.8794183158564657,0.94437175989151,1.0,1.0,0,0,0.0,63
container,elmid-radnear-az000,mid,near,0,3,3,1,0.4482758620689655,0.9285714285714286,0.6046511627906976,0.5384615384615384,0.875,0.6666666666666666,0.611111111111111,0.9523809523809524,0.7155555555555555,0.9603174629192504,0.9277777816922891,0.6805555555555555,0.9166666666666666,0.7666666666666666,0.9322916666666666,0.9244791666666666,0.9607410667999758,0.9754082560539246,1.0,1.0,0,0,0.0,55
container,elmid-radnear-az045,mid,near,45,3,3,1,0.39215686274509803,1.0,0.5633802816901409,0.7142857142857143,1.0,0.8333333333333334,0.4013062960431381,1.0,0.5717285587975244,1.0,0.8754583462231293,0.7738095238095237,1.0,0.8614718614718614,1.0,0.9422619063407183,0.9646992273980454,0.9734254678090414,1.0,1.0,0,0,0.0,51
container,elmid-radnear-az090,mid,near,90,2,2,1,0.8823529411764706,1.0,0.9375,1.0,1.0,1.0,0.8888888888888888,1.0,0.9375,1.0,0.9575148823715391,1.0,1.0,1.0,1.0,0.9921875,0.9587261219716083,0.9730216264724731,1.0,1.0,0,0,0.0,22
container,elmid-radnear-az135,mid,near,135,1,1,1,0.46153846153846156,0.8571428571428571,0.6,1.0,1.0,1.0,0.46153846153846156,0.8571428571428571,0.6,0.8901098968236001,0.7780219923500176,1.0,1.0,1.0,1.0,1.0,0.9601467543150761,0.9758467674255371,1.0,1.0,0,0,0.0,2
container,elmid-radnear-az180,mid,near,180,6,6,1,0.6170212765957447,1.0,0.7631578947368421,0.8888888888888888,1.0,0.9411764705882353,0.671031746031746,1.0,0.7876218323586744,1.0,0.9504851219097064,0.9333333333333332,1.0,0.9583333333333334,1.0,0.9925925931444874,0.9561374952226434,0.9732896586259207,1.0,1.0,0,0,0.0,21
container,elmid-radnear-az225,mid,near,225,3,3,1,0.5666666666666667,0.9444444444444444,0.7083333333333334,0.6153846153846154,0.8888888888888888,0.7272727272727273,0.601984126984127,0.9583333333333334,0.7370865849126718,0.9680555555969477,0.8374837678697492,0.7000000000000001,0.9166666666666666,0.7833333333333332,0.9375,0.8833333338300386,0.9503789316962615,0.9750582774480184,1.0,1.0,0,0,0.0,61
container,elmid-radnear-az270,mid,near,270,5,5,1,0.5384615384615384,1.0,0.7,0.7368421052631579,1.0,0.8484848484848485,0.6253968253968254,1.0,0.754978354978355,1.0,0.9519342433381107,0.7866666666666666,1.0,0.8699999999999999,1.0,0.9962500000000001,0.9463383765539171,0.9689595937728882,1.0,1.0,0,0,0.0,16
container,elmid-radnear-az315,mid,near,315,2,2,1,0.9,1.0,0.9473684210526315,1.0,1.0,1.0,0.9166666666666667,1.0,0.9545454545454546,1.0,0.9328125,1.0,1.0,1.0,1.0,1.0,0.9517611439448785,0.9723259210586548,1.0,1.0,0,0,0.0,5
container,elmid-radmid-az000,mid,mid,0,3,3,1,0.6666666666666666,1.0,0.8,0.6363636363636364,1.0,0.7777777777777778,0.8065476190476191,1.0,0.8810256410256411,1.0,0.9505548224448807,0.8518518518518517,1.0,0.9047619047619048,1.0,0.9896296302698278,0.9383436987071114,0.9682551225026449,1.0,1.0,0,0,0.0,27
container,elmid-radmid-az045,mid,mid,45,4,4,1,0.9444444444444444,1.0,0.9714285714285714,1.0,1.0,1.0,0.9494949494949495,1.0,0.9733893557422969,1.0,0.9570663655718619,1.0,1.0,1.0,1.0,0.9930000005364418,0.9551334591155811,0.9729092121124268,1.0,1.0,0,0,0.0,20
container,elmid-radmid-az090,mid,mid,90,9,9,1,0.5409836065573771,1.0,0.7021276595744681,0.5769230769230769,1.0,0.7317073170731707,0.7062389770723104,1.0,0.7985090871365381,0.9900284888822468,0.9335480341283287,0.8805555555555555,1.0,0.9012345679012346,0.9814814825852712,0.9557268546074629,0.9605792531959827,0.9729804661538866,1.0,1.0,0,0,0.0,47
container,elmid-radmid-az135,mid,mid,135,2,2,1,0.5161290322580645,1.0,0.6808510638297872,0.875,1.0,0.9333333333333333,0.5285087719298246,1.0,0.6898496240601504,1.0,0.9454887249135882,0.875,1.0,0.9285714285714286,1.0,0.9875000007450581,0.9548297681013675,0.9709568321704865,1.0,1.0,0,0,0.0,30
container,elmid-radmid-az180,mid,mid,180,4,4,1,0.6122448979591837,1.0,0.759493670886076,0.8823529411764706,1.0,0.9375,0.6482456140350877,1.0,0.7706004361817322,1.0,0.9172232385768837,0.9,1.0,0.9375,1.0,0.9921875,0.9453138081045616,0.9713924080133438,1.0,1.0,0,0,0.0,24
container,elmid-radmid-az225,mid,mid,225,2,2,1,0.21875,0.6363636363636364,0.32558139534883723,1.0,1.0,1.0,0.20833333333333331,0.6071428571428572,0.3101851851851852,0.6458333414047956,0.6130059608577618,1.0,1.0,1.0,1.0,1.0,0.9528394386862225,0.9731844663619995,1.0,1.0,0,0,0.0,4
container,elmid-radmid-az270,mid,mid,270,5,5,1,0.43037974683544306,0.9444444444444444,0.591304347826087,0.43902439024390244,1.0,0.6101694915254238,0.4640707118967988,0.9492063492063492,0.6131825164083229,0.9601255915109013,0.8371795535985855,0.6777777777777778,1.0,0.7545454545454545,1.0,0.9156805571739872,0.9484360542570108,0.9682468414306641,1.0,1.0,0,0,0.0,59
container,elmid-radmid-az315,mid,mid,315,3,3,1,0.631578947368421,1.0,0.7741935483870968,1.0,1.0,1.0,0.8333333333333334,1.0,0.8888888888888888,1.0,0.975,1.0,1.0,1.0,1.0,1.0,0.9597832418759088,0.973674992720286,1.0,1.0,0,0,0.0,3
container,elmid-radfar-az000,mid,far,0,2,2,1,0.6333333333333333,0.95,0.76,1.0,1.0,1.0,0.7111801242236024,0.9642857142857143,0.8128898128898128,0.9718278524430328,0.8604456224563718,1.0,1.0,1.0,1.0,1.0,0.9196518515368766,0.9532279372215271,1.0,1.0,0,0,0.0,14
container,elmid-radfar-az045,mid,far,45,3,3,1,0.6,1.0,0.75,1.0,1.0,1.0,0.6717836257309941,1.0,0.792063492063492,1.0,0.9570094229801999,1.0,1.0,1.0,1.0,0.9895833333333334,0.9327759056809247,0.968552847703298,1.0,1.0,0,0,0.0,29
container,elmid-radfar-az090,mid,far,90,2,2,1,0.5128205128205128,1.0,0.6779661016949152,1.0,1.0,1.0,0.5384615384615385,1.0,0.6967418546365916,1.0,0.9121794891842188,1.0,1.0,1.0,1.0,0.98125,0.9529378146244216,0.9662012755870819,1.0,1.0,0,0,0.0,36
container,elmid-radfar-az135,mid,far,135,1,1,1,0.8,1.0,0.8888888888888888,1.0,1.0,1.0,0.8,1.0,0.888888888888889,1.0,0.9556249998509884,1.0,1.0,1.0,1.0,1.0,0.9370745730881822,0.9651052355766296,1.0,1.0,0,0,0.0,12
container,elmid-radfar-az180,mid,far,180,3,3,1,0.7407407407407407,1.0,0.851063829787234,1.0,1.0,1.0,0.8055555555555557,1.0,0.8819776714513555,1.0,0.9312632274950938,1.0,1.0,1.0,1.0,0.9895833333333334,0.9482067086706062,0.9620906909306844,1.0,1.0,0,0,0.0,28
container,elmid-radfar-az225,mid,far,225,1,1,1,0.64,1.0,0.7804878048780488,1.0,1.0,1.0,0.64,1.0,0.7804878048780487,0.9926470592617989,0.7867879944853484,1.0,1.0,1.0,1.0,1.0,0.9486135488227205,0.9665583372116089,1.0,1.0,0,0,0.0,6
container,elmid-radfar-az270,mid,far,270,7,7,1,0.4028776978417266,1.0,0.5743589743589743,0.8636363636363636,1.0,0.926829268292683,0.531124827553399,1.0,0.656905930481293,0.9482237344589407,0.822116567313534,0.9238095238095239,1.0,0.9555555555555556,1.0,0.989910714328289,0.9358206220598991,0.9615996650287083,1.0,1.0,0,0,0.0,26
container,elmid-radfar-az315,mid,far,315,4,4,1,0.46551724137931033,1.0,0.6352941176470588,1.0,1.0,1.0,0.5685064935064935,1.0,0.6918552036199095,0.9597643132061267,0.7911225396191308,1.0,1.0,1.0,1.0,1.0,0.9415401923056548,0.9629498720169067,1.0,1.0,0,0,0.0,10
container,elhigh-radnear-az000,high,near,0,5,5,1,0.75,0.9642857142857143,0.84375,1.0,1.0,1.0,0.8569230769230769,0.9666666666666666,0.8947368421052632,0.9730769199820666,0.949145402210457,1.0,1.0,1.0,1.0,0.9817361115747028,0.9320649499226313,0.963903796672821,1.0,1.0,0,0,0.0,35
