viewpoint_pair,viewpoint_1,viewpoint_2,sample_count,scene_count,mean_precision,mean_recall,mean_f1,mean_ap50_95,mean_best_ap50_95,mean_target_ap50_95,mean_best_target_ap50_95,mean_target_match_confidence_iou50,mean_best_target_match_confidence_iou50,mean_target_strict_quality_iou50,mean_best_target_strict_quality_iou50,mean_azimuth_gap,target_visible_rate,target_detected_rate,target_detected_given_visible
ellow-radnear-az000 + elmid-radmid-az270,ellow-radnear-az000,elmid-radmid-az270,9,9,0.41204273969796845,0.8743284493284493,0.543747066244796,0.7695246197585407,0.8676735743289252,0.8880669041009539,0.9541666666666667,0.947113984160953,0.9572642710473802,0.9055437584179599,0.9179533776960179,90.0,1.0,1.0,1.0
ellow-radnear-az000 + elmid-radmid-az315,ellow-radnear-az000,elmid-radmid-az315,9,9,0.5962416427893303,0.9703703703703704,0.7013083748377866,0.8874737161402444,0.9443060535632326,0.9532319878189457,0.986011904767818,0.9588495426707797,0.9645512170261807,0.9374507988165804,0.9466285103951075,45.0,1.0,1.0,1.0
ellow-radnear-az000 + elmid-radnear-az000,ellow-radnear-az000,elmid-radnear-az000,6,6,0.3701682041959409,0.7768273393273394,0.4656035302778398,0.7003365979687041,0.8505928828751982,0.8464309572843515,0.9754629636735276,0.9592189788818359,0.9650079607963562,0.9115685766563383,0.9439565854653592,0.0,1.0,1.0,1.0
ellow-radnear-az000 + elmid-radnear-az045,ellow-radnear-az000,elmid-radnear-az045,8,8,0.6226016609392898,0.98125,0.7301931939028713,0.9302579867153522,0.9667890974593014,0.8123804010040758,0.9388392836254622,0.8323853015899658,0.9540570676326752,0.8085287553606293,0.9257358220985843,45.0,1.0,1.0,1.0
ellow-radnear-az000 + elmid-radnear-az090,ellow-radnear-az000,elmid-radnear-az090,8,8,0.5645924707602339,0.9541666666666666,0.692407368617046,0.8818140691340056,0.9762152780054344,0.8262447918814918,0.9822916666977107,0.8826186768710613,0.9532962590456009,0.821555332529476,0.9284061878651881,90.0,1.0,1.0,1.0
ellow-radnear-az000 + elmid-radnear-az135,ellow-radnear-az000,elmid-radnear-az135,5,5,0.2667303198552457,0.8190643274853802,0.3995249187275049,0.7188080623125644,0.8395994647165917,0.8063894004871172,0.9002784336090087,0.9571025729179382,0.9619974493980408,0.9297694321121164,0.9427635004678286,135.0,1.0,1.0,1.0
ellow-radnear-az000 + elmid-radnear-az180,ellow-radnear-az000,elmid-radnear-az180,3,3,0.4110304008609093,0.8888888888888888,0.5603981141959141,0.7822936799351324,0.8786970941850019,0.8281020487448183,1.0,0.9691656629244486,0.9713584582010905,0.8998508310784956,0.9520656088780797,180.0,1.0,1.0,1.0
ellow-radnear-az000 + elmid-radnear-az225,ellow-radnear-az000,elmid-radnear-az225,6,6,0.4843597262952102,0.973015873015873,0.63017660658965,0.8218419823845745,0.8851954698356695,0.6846956535438563,0.90482928257746,0.7695891360441843,0.9294692178567251,0.7155163005618578,0.889466387384863,135.0,1.0,1.0,1.0
ellow-radnear-az000 + elmid-radnear-az270,ellow-radnear-az000,elmid-radnear-az270,8,8,0.38009691697191694,0.8879349816849816,0.5119442306609859,0.7777515345737438,0.9197155850489009,0.9316840290415308,0.975,0.9506758078932762,0.9562905207276344,0.9123767813750294,0.9301079558631193,90.0,1.0,1.0,1.0
ellow-radnear-az000 + elmid-radnear-az315,ellow-radnear-az000,elmid-radnear-az315,5,5,0.4638888888888889,0.8791666666666667,0.5821193149624522,0.8054381937412607,0.8622389740585259,0.9239943441189826,1.0,0.9787468254566193,0.9806139707565308,0.9671321678559902,0.9685748033498214,45.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radfar-az000,ellow-radnear-az045,elhigh-radfar-az000,9,9,0.34100984453049255,0.8032730666040624,0.4662091542648463,0.7131914974780261,0.9111119651147869,0.8711360611869313,0.91674074120654,0.9434446858035194,0.9594556225670708,0.9037798413714645,0.9313878582600148,45.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radfar-az045,ellow-radnear-az045,elhigh-radfar-az045,5,5,0.40099865047233474,0.8627705627705629,0.5237612196232886,0.7617272771700445,0.8672417264461393,0.8122719807820223,0.9800000000000001,0.9347942769527435,0.9607805848121643,0.8978930764592793,0.9272856448806295,0.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radfar-az090,ellow-radnear-az045,elhigh-radfar-az090,3,3,0.5509259259259259,0.9696969696969697,0.6885025269171611,0.8875120787300764,0.9550689182554682,0.9925925931444874,1.0,0.9759583870569865,0.9808920423189799,0.9588154399541094,0.9687087031824421,45.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radfar-az135,ellow-radnear-az045,elhigh-radfar-az135,5,5,0.3583813288161114,0.8331550802139038,0.47178947330615684,0.7384378599423866,0.8764494526259183,0.9063392867786544,0.99125,0.9688403248786926,0.9771940588951111,0.9476990107340733,0.960767391178068,90.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radfar-az180,ellow-radnear-az045,elhigh-radfar-az180,3,3,0.5494208494208495,0.9047619047619048,0.6832833583208396,0.7675132810911243,0.8972274130880833,0.8037037064907727,0.8947916686534881,0.9252523283163706,0.9455446600914001,0.872784654982711,0.8913380428981329,135.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radfar-az225,ellow-radnear-az045,elhigh-radfar-az225,5,5,0.4779151123789223,0.9,0.5866060761222052,0.8224029768138857,0.9745128222497609,0.7812500011734664,0.9400000000000001,0.8462688267230988,0.9312947869300843,0.8132730260200962,0.8857588945439737,180.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radfar-az270,ellow-radnear-az045,elhigh-radfar-az270,4,4,0.26259789737115535,0.7816320014595877,0.38173450682278165,0.6769201250374121,0.9137353556876078,0.8504326355700628,0.9791912649398606,0.9671586826443672,0.9739538133144379,0.9424737742015603,0.9569515617233089,135.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radfar-az315,ellow-radnear-az045,elhigh-radfar-az315,4,4,0.35799825174825173,0.8268280632411067,0.49148925010993977,0.7054537953795548,0.8752197750998109,0.9324053416422831,0.9863095224968025,0.9654340818524361,0.9704043567180634,0.9479281524473824,0.9503290815097101,90.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radmid-az000,ellow-radnear-az045,elhigh-radmid-az000,10,10,0.42158123782801205,0.8690545507165423,0.5371023441934469,0.7399445380398888,0.8937784393374215,0.8433520802327443,0.9340753778436645,0.9509949684143066,0.9628060758113861,0.9127698505544293,0.9364267462601148,45.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radmid-az045,ellow-radnear-az045,elhigh-radmid-az045,4,4,0.6261140819964349,1.0,0.7518518518518519,0.8868897055033035,0.9379340271693137,0.8868613610191951,0.9127604171633721,0.9651822969317436,0.9698511362075806,0.9442656782772167,0.9516043166062618,0.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radmid-az090,ellow-radnear-az045,elhigh-radmid-az090,4,4,0.28134784735812135,0.8353201970443349,0.4191356914218314,0.7477122442009685,0.8470827548576823,0.8800310027237154,0.9239508939357031,0.9340975657105446,0.9556638300418854,0.8708139013751062,0.9178485089424591,45.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radmid-az135,ellow-radnear-az045,elhigh-radmid-az135,6,6,0.5307336182336183,0.9048202614379085,0.6486320327612463,0.8027690443508394,0.8869664281525181,0.9203968260874823,0.9555555562178294,0.9342468827962875,0.9463690320650736,0.8931932661963217,0.912119073559964,90.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radmid-az180,ellow-radnear-az045,elhigh-radmid-az180,3,3,0.2628434886499403,0.8653846153846154,0.3938150738150738,0.7513157369844001,0.9243470142849376,0.6215259570576132,0.8149991959394516,0.786129484574,0.9266224503517151,0.7499669092120023,0.8650103025002842,135.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radmid-az225,ellow-radnear-az045,elhigh-radmid-az225,7,7,0.4328595737102285,0.9351082251082251,0.5777455526287303,0.8329618245567925,0.9129364729895568,0.8939188132085835,0.9536716475528896,0.9513075692313058,0.9593641417367118,0.907070818029668,0.9283648768311211,180.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radmid-az270,ellow-radnear-az045,elhigh-radmid-az270,3,3,0.6806526806526807,0.9607843137254902,0.7620772946859904,0.824082739593441,0.9068287053731856,0.826190477964424,0.9666666666666667,0.9371443390846252,0.9497506618499756,0.893143625539528,0.9229734062740782,135.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radmid-az315,ellow-radnear-az045,elhigh-radmid-az315,6,6,0.3754229040306276,0.7799434837810811,0.48959915624709627,0.751423345738401,0.8997563337364536,0.9499526524279283,0.9862847230500645,0.9701622227827708,0.9744764963785807,0.94843199414117,0.9532106040031915,90.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radnear-az000,ellow-radnear-az045,elhigh-radnear-az000,3,3,0.1822867026721734,0.7098765432098766,0.28798637260175725,0.6033394129054477,0.8069735526548177,0.7832189717219941,0.9114307199368755,0.9728974203268687,0.9771467447280884,0.946651764630877,0.9605142366891096,45.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radnear-az045,ellow-radnear-az045,elhigh-radnear-az045,2,2,0.6511627906976745,0.9333333333333333,0.7241379310344828,0.8046557060693266,0.9282628677785396,0.8695312500000001,0.9390625,0.9166125357151031,0.9323117733001709,0.8657308798341985,0.8965502379913826,0.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radnear-az090,ellow-radnear-az045,elhigh-radnear-az090,3,3,0.5129504504504504,1.0,0.6671604938271605,0.9087367839183377,0.9299886654749884,0.8964351855770305,0.9592592598111541,0.9388012985388438,0.9614689747492472,0.8801713946557417,0.9225173320292678,45.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radnear-az135,ellow-radnear-az045,elhigh-radnear-az135,6,6,0.42463085266839967,0.8106185002736727,0.5459958452712076,0.7714491600636855,0.9285586750130602,0.8078363791850102,0.9333333333333332,0.9217780431111654,0.9534941216309866,0.8588956769765327,0.8977561788439944,90.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radnear-az180,ellow-radnear-az045,elhigh-radnear-az180,5,5,0.2531337793001079,0.7243464052287582,0.36326833222432575,0.6820992982144184,0.8478746022663891,0.8987604303961847,0.9422857151485624,0.9437428176403045,0.9553834319114685,0.8990150114759139,0.9199637986283022,135.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radnear-az225,ellow-radnear-az045,elhigh-radnear-az225,2,2,0.4851116625310174,0.8928571428571428,0.6253968253968254,0.7910061210888517,0.9694196434106146,0.909375,1.0,0.9595875889062881,0.9675402343273163,0.9349860982815965,0.9490830001998205,180.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radnear-az270,ellow-radnear-az045,elhigh-radnear-az270,2,2,0.1690340909090909,0.6458333333333333,0.26785714285714285,0.5881029216412407,0.7544760119169951,0.7278571439357031,0.8057142878714061,0.8518679440021515,0.8932445049285889,0.7235065247995625,0.8120957922664047,135.0,1.0,1.0,1.0
ellow-radnear-az045 + elhigh-radnear-az315,ellow-radnear-az045,elhigh-radnear-az315,5,5,0.43861183675159754,0.9003232062055592,0.5471628531468139,0.8233787516775516,0.9539724500554254,0.8939628018094137,0.9725295165273815,0.9712112188339234,0.9756221890449523,0.951141264075454,0.9602616023842543,90.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radfar-az000,ellow-radnear-az045,ellow-radfar-az000,10,10,0.30689110329794245,0.861029543302115,0.4464319256751548,0.7327830000109476,0.8599163032210952,0.8109565320358696,0.9086051601609068,0.8925539791584015,0.9522761046886444,0.851300877113067,0.9123724986110602,45.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radfar-az045,ellow-radnear-az045,ellow-radfar-az045,1,1,0.050761421319796954,0.2857142857142857,0.08620689655172414,0.14568066329017637,0.14931003892035957,0.32820513727955325,0.3333333420256773,0.8645808398723602,0.9209612607955933,0.8123790653051977,0.8588631855566078,0.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radfar-az090,ellow-radnear-az045,ellow-radfar-az090,3,3,0.2973453534634307,0.8576023391812866,0.4396103896103896,0.6528635811045307,0.753815606405465,0.8422222261282583,0.9466666681733397,0.971664955218633,0.9747272928555807,0.9555158392321564,0.9614124715576698,45.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radfar-az135,ellow-radnear-az045,ellow-radfar-az135,3,3,0.26499999999999996,0.8669301712779974,0.4026278171477235,0.7935638452334889,0.9265491465425008,0.5499999999999999,0.5666666666666668,0.5750897725423177,0.6377627452214559,0.5255065978841825,0.6031133790458535,90.0,0.6666666666666666,0.6666666666666666,1.0
ellow-radnear-az045 + ellow-radfar-az180,ellow-radnear-az045,ellow-radfar-az180,7,7,0.2533370935573453,0.7967827494143284,0.37968571617743835,0.6315745667184721,0.7796809807788668,0.762292024371681,0.849975200409868,0.9307963805539268,0.9523574539593288,0.8789889028238785,0.9207804539909833,135.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radfar-az225,ellow-radnear-az045,ellow-radfar-az225,5,5,0.19883564788717314,0.6566149627888758,0.29912386669288304,0.5314781562479596,0.713182133274729,0.7627386389395536,0.9595833335071802,0.8743200659751892,0.9632916569709777,0.8462329081782076,0.9306064963163522,180.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radfar-az270,ellow-radnear-az045,ellow-radfar-az270,4,4,0.2501796830786644,0.8538690476190476,0.38512765295447804,0.7614765036872949,0.9600694452557299,0.8371134404677986,0.9850000010430813,0.9682957902550697,0.9759861379861832,0.9459358025355997,0.9634745890497713,135.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radfar-az315,ellow-radnear-az045,ellow-radfar-az315,7,7,0.27406850848771985,0.8598072562358278,0.4117726830797523,0.6970525192341501,0.8385379497204052,0.8388648777507987,0.9375532894144321,0.8893319677029338,0.965432984488351,0.850921433129221,0.9318583206013115,90.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radmid-az000,ellow-radnear-az045,ellow-radmid-az000,4,4,0.28544358767866274,0.8786525974025974,0.4283704587511792,0.7485268537357892,0.8087937311427993,0.6706994078649089,0.7805555599017275,0.8150375038385391,0.9280423372983932,0.7583384835646032,0.8572321121690161,45.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radmid-az045,ellow-radnear-az045,ellow-radmid-az045,8,8,0.3603907946759374,0.9101295763060469,0.5005314031935489,0.7877379890072249,0.8641733246995815,0.7033523789235063,0.7656909731115318,0.8371088951826096,0.8413824886083603,0.8066944700941552,0.8137679600462318,0.0,0.875,0.875,1.0
ellow-radnear-az045 + ellow-radmid-az090,ellow-radnear-az045,ellow-radmid-az090,5,5,0.1873117001839743,0.7018925518925518,0.288565605934027,0.532776558646366,0.6862837591926234,0.7520416671698825,0.8985634144777735,0.8684057593345642,0.9674532771110534,0.8406547371274726,0.9339073384889083,45.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radmid-az135,ellow-radnear-az045,ellow-radmid-az135,6,6,0.22336729537039904,0.7781467966102941,0.3444456302231271,0.6967505370325977,0.8539886195739271,0.72749023079666,0.8590773813426494,0.8667704264322916,0.9580721656481425,0.8352766648615099,0.9259293449786371,90.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radmid-az180,ellow-radnear-az045,ellow-radmid-az180,5,5,0.18771590758869267,0.6287625418060201,0.288515341061483,0.5154761026290039,0.7374435504578671,0.737199330149964,0.854718334323756,0.9332293748855591,0.9521975636482238,0.8849419798660623,0.9173627075696352,135.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radmid-az225,ellow-radnear-az045,ellow-radmid-az225,4,4,0.17043703836852064,0.6736507134029884,0.2707167290160722,0.4682896600324138,0.5533019404895031,0.759486530133572,0.8149908854639777,0.9718579649925232,0.9755154401063919,0.9467802932845037,0.9573703748177564,180.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radmid-az270,ellow-radnear-az045,ellow-radmid-az270,6,6,0.23601099316987917,0.7376279126412951,0.35146833156732266,0.6376375552102926,0.7883559187873326,0.81572954759912,0.8821163061321803,0.9570985833803812,0.9677241345246633,0.9190419475277647,0.9407842665445708,135.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radmid-az315,ellow-radnear-az045,ellow-radmid-az315,3,3,0.21962172128709925,0.8554360812425328,0.3476874003189792,0.6818926534267448,0.8571498266503003,0.8566651104177782,0.9662500001490116,0.9701913197835287,0.9746699333190918,0.9470099828135622,0.9591909722927916,90.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radnear-az090,ellow-radnear-az045,ellow-radnear-az090,4,4,0.2995412196499153,0.8601190476190476,0.43816898367299484,0.6960864388103604,0.7388336679389839,0.8803019810645756,0.9086342599553366,0.962758757174015,0.9693795442581177,0.9327806046347447,0.9474859249274008,45.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radnear-az135,ellow-radnear-az045,ellow-radnear-az135,7,7,0.25114243955513355,0.7727734772069746,0.37290565911837026,0.6528215636042669,0.8127695297803333,0.8407702688830999,0.9303075397121054,0.9767182639666966,0.9792157326425824,0.959455805637262,0.9646335915575744,90.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radnear-az180,ellow-radnear-az045,ellow-radnear-az180,6,6,0.22734334333034098,0.7427902864044169,0.3449199142469324,0.5884607077866492,0.7246366875211597,0.746855064921346,0.9515873020958333,0.8632759898900986,0.9500247637430826,0.8293961200718337,0.9164266591402642,135.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radnear-az270,ellow-radnear-az045,ellow-radnear-az270,5,5,0.2608642024301427,0.7258333333333333,0.36355156879093065,0.5958288324350813,0.7334737136050646,0.7392092949573972,0.8288694075949333,0.8506243824958801,0.947569727897644,0.821312389747644,0.9183655864747067,135.0,1.0,1.0,1.0
ellow-radnear-az045 + ellow-radnear-az315,ellow-radnear-az045,ellow-radnear-az315,4,4,0.2761961375461595,0.8646044624746451,0.41356375383736704,0.6639646971827494,0.8005848738102931,0.7432318416770356,0.8548611112456355,0.9309202507138252,0.9488736987113953,0.8675096191640956,0.8752246500873433,90.0,1.0,1.0,1.0
ellow-radnear-az045 + elmid-radfar-az000,ellow-radnear-az045,elmid-radfar-az000,1,1,1.0,1.0,1.0,0.89375,0.9,0.8,0.9,0.857885330915451,0.8874925374984741,0.7580502139548173,0.8346387710372127,45.0,1.0,1.0,1.0
ellow-radnear-az045 + elmid-radfar-az045,ellow-radnear-az045,elmid-radfar-az045,10,10,0.3496811529541801,0.8393466433136447,0.48502977417896426,0.6953083407183946,0.7890885583158513,0.866011916038701,0.8985701254284649,0.949194997549057,0.9613780796527862,0.9126683555537003,0.9306310107528653,0.0,1.0,1.0,1.0
ellow-radnear-az045 + elmid-radfar-az090,ellow-radnear-az045,elmid-radfar-az090,8,8,0.25396067166330155,0.7657995942942394,0.3769045688028889,0.6645495385199046,0.7898116666523785,0.8171414440523307,0.8814694012762553,0.9344802349805832,0.9505244344472885,0.8794345960653631,0.9037429188987218,45.0,1.0,1.0,1.0
ellow-radnear-az045 + elmid-radfar-az135,ellow-radnear-az045,elmid-radfar-az135,1,1,0.5625,1.0,0.72,0.8380952405729996,0.9428571472849164,0.81875,1.0,0.9323045909404755,0.9342256188392639,0.8890281964439772,0.8979380166186246,90.0,1.0,1.0,1.0
ellow-radnear-az045 + elmid-radfar-az180,ellow-radnear-az045,elmid-radfar-az180,5,5,0.39458857047092344,0.9238095238095237,0.5424321808222736,0.8151075337349312,0.9514346410259604,0.8798611121210786,0.9800000000000001,0.9407087206840515,0.956397807598114,0.8995242233470055,0.9338730888176926,135.0,1.0,1.0,1.0
ellow-radnear-az045 + elmid-radfar-az225,ellow-radnear-az045,elmid-radfar-az225,7,7,0.3719310497060181,0.8064124111182934,0.487721891216117,0.6851821904660402,0.8027330011446068,0.8148870196553025,0.887388891196313,0.9475141593388149,0.9593322277069092,0.9089502588139103,0.9239524711068304,180.0,1.0,1.0,1.0
ellow-radnear-az045 + elmid-radfar-az270,ellow-radnear-az045,elmid-radfar-az270,6,6,0.37698083531416865,0.8589506172839506,0.5151941868632838,0.7712613001086019,0.8975581241016043,0.886605491360068,0.9354861115726333,0.966666579246521,0.9735628267129263,0.9447713626876718,0.9529711341408232,135.0,1.0,1.0,1.0
ellow-radnear-az045 + elmid-radfar-az315,ellow-radnear-az045,elmid-radfar-az315,3,3,0.22157626734285774,0.7804639804639805,0.3448515078546038,0.6367368529226037,0.7950262315047802,0.9646464668590613,0.9898989905311604,0.974806547164917,0.9817049503326416,0.9545273861115954,0.9640148850694553,90.0,1.0,1.0,1.0
