pair_id,viewpoint_1,viewpoint_2,pair_map50_95,pair_map50,pair_f1,single_1_map50_95,single_2_map50_95,single_1_rank,single_2_rank,best_constituent_single_map50_95,mean_constituent_single_map50_95,worst_constituent_single_map50_95,pair_minus_best_single,pair_minus_mean_single,pair_minus_worst_single,number_of_train_images,number_of_val_images,budget_control_map50_95,pair_minus_budget_control,budget_control_run_count,budget_control_ids,beats_best_single,beats_mean_single,elevation_combo
p0090,ellow-radnear-az045,ellow-radfar-az180,0.310680943213442,0.5195268485914467,0.5681128960065747,0.28505665657478896,0.3013082995025368,63,56,0.3013082995025368,0.2931824780386629,0.28505665657478896,0.009372643710905182,0.0174984651747791,0.025624286638653015,291,62,nan,nan,0,,True,True,ellow-ellow
p0091,ellow-radnear-az045,ellow-radfar-az225,0.30467798639950344,0.5018176378169888,0.5605238064737497,0.28505665657478896,0.28484504258501964,63,64,0.28505665657478896,0.2849508495799043,0.28484504258501964,0.019621329824714484,0.019727136819599145,0.019832943814483806,287,61,nan,nan,0,,True,True,ellow-ellow
p0092,ellow-radnear-az045,ellow-radfar-az270,0.28121514074635456,0.48294720148045717,0.5338520738468777,0.28505665657478896,0.30958469798239646,63,53,0.30958469798239646,0.2973206772785927,0.28505665657478896,-0.028369557236041898,-0.01610553653223812,-0.003841515828434394,283,63,nan,nan,0,,False,False,ellow-ellow
p0093,ellow-radnear-az045,ellow-radfar-az315,0.2964678530618479,0.49664938728447383,0.5437810461656127,0.28505665657478896,0.27594677444659244,63,70,0.28505665657478896,0.2805017155106907,0.27594677444659244,0.011411196487058961,0.015966137551157222,0.020521078615255484,295,55,nan,nan,0,,True,True,ellow-ellow
p0094,ellow-radnear-az045,elmid-radnear-az000,0.4638929482813334,0.6944711946165727,0.7203737963034567,0.28505665657478896,0.35517090007794966,63,20,0.35517090007794966,0.32011377832636934,0.28505665657478896,0.10872204820338371,0.14377916995496404,0.17883629170654441,294,63,nan,nan,0,,True,True,ellow-elmid
p0095,ellow-radnear-az045,elmid-radnear-az045,0.4587854237312576,0.6961041876989239,0.7224291240931572,0.28505665657478896,0.3542262604718849,63,23,0.3542262604718849,0.3196414585233369,0.28505665657478896,0.1045591632593727,0.13914396520792066,0.17372876715646862,284,62,nan,nan,0,,True,True,ellow-elmid
p0096,ellow-radnear-az045,elmid-radnear-az090,0.46313014459947566,0.691948271406644,0.7200408411007596,0.28505665657478896,0.3373441618464497,63,37,0.3373441618464497,0.3112004092106193,0.28505665657478896,0.12578598275302594,0.15192973538885635,0.1780734880246867,296,51,nan,nan,0,,True,True,ellow-elmid
p0097,ellow-radnear-az045,elmid-radnear-az135,0.46413251355754453,0.6873657494171357,0.7144666289752984,0.28505665657478896,0.34220636476623056,63,31,0.34220636476623056,0.31363151067050976,0.28505665657478896,0.12192614879131397,0.15050100288703477,0.17907585698275558,288,47,nan,nan,0,,True,True,ellow-elmid
p0098,ellow-radnear-az045,elmid-radnear-az180,0.4559725912172113,0.6849048133049264,0.7145745253992252,0.28505665657478896,0.3511704098620124,63,25,0.3511704098620124,0.3181135332184007,0.28505665657478896,0.10480218135519886,0.1378590579988106,0.17091593464242233,290,56,nan,nan,0,,True,True,ellow-elmid
p0099,ellow-radnear-az045,elmid-radnear-az225,0.4653391497228158,0.6971421634838045,0.7235154441619607,0.28505665657478896,0.36478026048785717,63,17,0.36478026048785717,0.32491845853132306,0.28505665657478896,0.10055888923495865,0.14042069119149275,0.18028249314802686,292,61,nan,nan,0,,True,True,ellow-elmid
p0100,ellow-radnear-az045,elmid-radnear-az270,0.4609745473854866,0.6860091247851903,0.714349928455325,0.28505665657478896,0.3473214946568377,63,26,0.3473214946568377,0.31618907561581333,0.28505665657478896,0.1136530527286489,0.14478547176967327,0.17591789081069764,280,55,nan,nan,0,,True,True,ellow-elmid
p0101,ellow-radnear-az045,elmid-radnear-az315,0.45333213166632763,0.6856650466887134,0.7144269490772233,0.28505665657478896,0.3398194147983978,63,34,0.3398194147983978,0.31243803568659334,0.28505665657478896,0.11351271686792985,0.1408940959797343,0.16827547509153867,288,57,nan,nan,0,,True,True,ellow-elmid
p0102,ellow-radnear-az045,elmid-radmid-az000,0.4761717061871972,0.7127685581179501,0.7379573785623791,0.28505665657478896,0.40109184962731287,63,5,0.40109184962731287,0.3430742531010509,0.28505665657478896,0.0750798565598843,0.1330974530861463,0.19111504961240822,284,52,nan,nan,0,,True,True,ellow-elmid
p0103,ellow-radnear-az045,elmid-radmid-az045,0.4782338518843051,0.7075929482576915,0.7326256103767155,0.28505665657478896,0.41641372706811924,63,1,0.41641372706811924,0.3507351918214541,0.28505665657478896,0.06182012481618587,0.12749866006285104,0.19317719530951616,281,62,nan,nan,0,,True,True,ellow-elmid
p0104,ellow-radnear-az045,elmid-radmid-az090,0.47908698261569727,0.7074290241882917,0.7320713416614983,0.28505665657478896,0.39457841386323705,63,8,0.39457841386323705,0.33981753521901303,0.28505665657478896,0.08450856875246021,0.13926944739668423,0.1940303260409083,286,63,nan,nan,0,,True,True,ellow-elmid
p0105,ellow-radnear-az045,elmid-radmid-az135,0.47459809707044787,0.7011543095783903,0.7292399898384668,0.28505665657478896,0.3855787851950759,63,15,0.3855787851950759,0.3353177208849324,0.28505665657478896,0.08901931187537199,0.13928037618551548,0.1895414404956589,293,65,nan,nan,0,,True,True,ellow-elmid
p0106,ellow-radnear-az045,elmid-radmid-az180,0.4841025644969132,0.7152847372480686,0.7398527983721606,0.28505665657478896,0.3920347270865256,63,10,0.3920347270865256,0.3385456918306573,0.28505665657478896,0.0920678374103876,0.1455568726662559,0.19904590792212423,295,52,nan,nan,0,,True,True,ellow-elmid
p0107,ellow-radnear-az045,elmid-radmid-az225,0.4935459215385386,0.7199714798060118,0.7442289556483559,0.28505665657478896,0.4035228167038699,63,2,0.4035228167038699,0.34428973663932944,0.28505665657478896,0.09002310483466869,0.14925618489920917,0.20848926496374964,297,59,nan,nan,0,,True,True,ellow-elmid
p0108,ellow-radnear-az045,elmid-radmid-az270,0.4851590650564673,0.7125591564214407,0.7363392544603171,0.28505665657478896,0.40315190191972006,63,3,0.40315190191972006,0.3441042792472545,0.28505665657478896,0.08200716313674722,0.14105478580921277,0.20010240848167832,284,54,nan,nan,0,,True,True,ellow-elmid
p0109,ellow-radnear-az045,elmid-radmid-az315,0.4766923114457283,0.7026311037924354,0.7308212929599662,0.28505665657478896,0.38855085122315813,63,13,0.38855085122315813,0.33680375389897355,0.28505665657478896,0.08814146022257019,0.13988855754675478,0.19163565487093936,292,57,nan,nan,0,,True,True,ellow-elmid
p0110,ellow-radnear-az045,elmid-radfar-az000,0.47003922896399625,0.7074647806023132,0.7356496049269927,0.28505665657478896,0.3883653697649618,63,14,0.3883653697649618,0.3367110131698754,0.28505665657478896,0.08167385919903447,0.13332821579412085,0.1849825723892073,295,56,nan,nan,0,,True,True,ellow-elmid
p0111,ellow-radnear-az045,elmid-radfar-az045,0.46674804654545754,0.7025606420210352,0.7289349919741754,0.28505665657478896,0.3904277067982496,63,12,0.3904277067982496,0.33774218168651926,0.28505665657478896,0.07632033974720792,0.12900586485893828,0.18169138997066858,285,63,nan,nan,0,,True,True,ellow-elmid
p0112,ellow-radnear-az045,elmid-radfar-az090,0.4696695629272886,0.6988538909387149,0.7281597198198102,0.28505665657478896,0.4031096513417022,63,4,0.4031096513417022,0.34408315395824557,0.28505665657478896,0.06655991158558644,0.12558640896904305,0.18461290635249966,285,64,nan,nan,0,,True,True,ellow-elmid
p0113,ellow-radnear-az045,elmid-radfar-az135,0.46670410876904905,0.7012032541054817,0.7298623478808652,0.28505665657478896,0.3906639225147944,63,11,0.3906639225147944,0.3378602895447917,0.28505665657478896,0.07604018625425463,0.12884381922425736,0.1816474521942601,292,55,nan,nan,0,,True,True,ellow-elmid
p0114,ellow-radnear-az045,elmid-radfar-az180,0.47106565198315986,0.7019014793573605,0.7329634888106967,0.28505665657478896,0.39775345373611054,63,7,0.39775345373611054,0.3414050551554497,0.28505665657478896,0.07331219824704932,0.12966059682771014,0.1860089954083709,297,55,nan,nan,0,,True,True,ellow-elmid
p0115,ellow-radnear-az045,elmid-radfar-az225,0.4828290282493655,0.7121250646403057,0.7396331791577375,0.28505665657478896,0.40094783670068784,63,6,0.40094783670068784,0.3430022466377384,0.28505665657478896,0.08188119154867768,0.13982678161162715,0.19777237167457656,279,63,nan,nan,0,,True,True,ellow-elmid
p0116,ellow-radnear-az045,elmid-radfar-az270,0.47032220817222425,0.7040772247269182,0.7336908023219216,0.28505665657478896,0.39259913412484276,63,9,0.39259913412484276,0.33882789534981583,0.28505665657478896,0.07772307404738149,0.13149431282240842,0.1852655515974353,291,61,nan,nan,0,,True,True,ellow-elmid
p0117,ellow-radnear-az045,elmid-radfar-az315,0.4712509812315197,0.7065707224272001,0.7344617789021642,0.28505665657478896,0.38032179073567957,63,16,0.38032179073567957,0.33268922365523423,0.28505665657478896,0.09092919049584014,0.13856175757628547,0.18619432465673075,294,58,nan,nan,0,,True,True,ellow-elmid
p0118,ellow-radnear-az045,elhigh-radnear-az000,0.4622962112236408,0.6906748398438991,0.7167347898703762,0.28505665657478896,0.3287976256874326,63,48,0.3287976256874326,0.30692714113111075,0.28505665657478896,0.1334985855362082,0.15536907009253004,0.17723955464885183,287,57,nan,nan,0,,True,True,elhigh-ellow
p0119,ellow-radnear-az045,elhigh-radnear-az045,0.46593613130040673,0.6978667441169224,0.7232882616151575,0.28505665657478896,0.3372504425742561,63,38,0.3372504425742561,0.31115354957452257,0.28505665657478896,0.1286856887261506,0.15478258172588416,0.18087947472561777,298,57,nan,nan,0,,True,True,elhigh-ellow
p0120,ellow-radnear-az045,elhigh-radnear-az090,0.4639991340891062,0.6938439479785975,0.7212513586401683,0.28505665657478896,0.3417464009985519,63,32,0.3417464009985519,0.31340152878667044,0.28505665657478896,0.12225273309055429,0.15059760530243577,0.17894247751431724,287,63,nan,nan,0,,True,True,elhigh-ellow
p0121,ellow-radnear-az045,elhigh-radnear-az135,0.45376101306526223,0.6757801901325174,0.7059434826769562,0.28505665657478896,0.3320552452601486,63,46,0.3320552452601486,0.3085559509174688,0.28505665657478896,0.12170576780511361,0.14520506214779344,0.16870435649047327,283,63,nan,nan,0,,True,True,elhigh-ellow
p0122,ellow-radnear-az045,elhigh-radnear-az180,0.46072470306219937,0.6846901040819807,0.7145577632653995,0.28505665657478896,0.3395650145085634,63,35,0.3395650145085634,0.31231083554167616,0.28505665657478896,0.12115968855363596,0.1484138675205232,0.1756680464874104,292,55,nan,nan,0,,True,True,elhigh-ellow
p0123,ellow-radnear-az045,elhigh-radnear-az225,0.46167825493568787,0.6902844107084863,0.7169137907277782,0.28505665657478896,0.3440784937220457,63,28,0.3440784937220457,0.3145675751484173,0.28505665657478896,0.11759976121364218,0.14711067978727055,0.1766215983608989,277,65,nan,nan,0,,True,True,elhigh-ellow
p0124,ellow-radnear-az045,elhigh-radnear-az270,0.4613177182630256,0.6874129219647477,0.7175218582989272,0.28505665657478896,0.3216859159930162,63,49,0.3216859159930162,0.3033712862839026,0.28505665657478896,0.13963180227000938,0.157946431979123,0.17626106168823663,289,59,nan,nan,0,,True,True,elhigh-ellow
p0125,ellow-radnear-az045,elhigh-radnear-az315,0.46704362102150776,0.6929402311131073,0.7213501326355871,0.28505665657478896,0.3361849875189326,63,41,0.3361849875189326,0.3106208220468608,0.28505665657478896,0.13085863350257515,0.15642279897464695,0.1819869644467188,286,63,nan,nan,0,,True,True,elhigh-ellow
p0126,ellow-radnear-az045,elhigh-radmid-az000,0.4686183996554749,0.6969825401486165,0.7250885349776359,0.28505665657478896,0.3459669579749205,63,27,0.3459669579749205,0.3155118072748547,0.28505665657478896,0.12265144168055442,0.1531065923806202,0.18356174308068596,283,52,nan,nan,0,,True,True,elhigh-ellow
p0127,ellow-radnear-az045,elhigh-radmid-az045,0.46890979368587815,0.695321689703141,0.72067489905247,0.28505665657478896,0.35969234721512794,63,18,0.35969234721512794,0.3223745018949584,0.28505665657478896,0.10921744647075021,0.14653529179091973,0.1838531371110892,293,55,nan,nan,0,,True,True,elhigh-ellow
p0128,ellow-radnear-az045,elhigh-radmid-az090,0.47394530927592726,0.70225750653629,0.727427779860304,0.28505665657478896,0.3545783681398182,63,21,0.3545783681398182,0.3198175123573036,0.28505665657478896,0.11936694113610907,0.15412779691862366,0.1888886527011383,287,57,nan,nan,0,,True,True,elhigh-ellow
p0129,ellow-radnear-az045,elhigh-radmid-az135,0.4711548317679084,0.6996436883266139,0.7271642702801331,0.28505665657478896,0.3434079473811069,63,30,0.3434079473811069,0.31423230197794794,0.28505665657478896,0.12774688438680148,0.15692252978996046,0.18609817519311944,287,61,nan,nan,0,,True,True,elhigh-ellow
p0130,ellow-radnear-az045,elhigh-radmid-az180,0.47295559750787025,0.6989130909904524,0.7263852496971597,0.28505665657478896,0.35560303382831304,63,19,0.35560303382831304,0.320329845201551,0.28505665657478896,0.11735256367955721,0.15262575230631925,0.1878989409330813,282,66,nan,nan,0,,True,True,elhigh-ellow
p0131,ellow-radnear-az045,elhigh-radmid-az225,0.47719387101680616,0.7035766909833681,0.7309076538660068,0.28505665657478896,0.33765850732244423,63,36,0.33765850732244423,0.3113575819486166,0.28505665657478896,0.13953536369436192,0.16583628906818954,0.1921372144420172,276,66,nan,nan,0,,True,True,elhigh-ellow
p0132,ellow-radnear-az045,elhigh-radmid-az270,0.46997826746944976,0.69838925570504,0.7288156704887498,0.28505665657478896,0.33467761382312017,63,43,0.33467761382312017,0.3098671351989546,0.28505665657478896,0.1353006536463296,0.16011113227049517,0.1849216108946608,293,58,nan,nan,0,,True,True,elhigh-ellow
p0133,ellow-radnear-az045,elhigh-radmid-az315,0.4664803016603244,0.6956591273372333,0.7245902682920977,0.28505665657478896,0.3357774895562401,63,42,0.3357774895562401,0.3104170730655145,0.28505665657478896,0.1307028121040843,0.15606322859480987,0.18142364508553543,296,58,nan,nan,0,,True,True,elhigh-ellow
p0134,ellow-radnear-az045,elhigh-radfar-az000,0.4690372791490045,0.7009827050935293,0.7277213419440988,0.28505665657478896,0.33999633482078295,63,33,0.33999633482078295,0.31252649569778596,0.28505665657478896,0.12904094432822155,0.15651078345121855,0.18398062257421555,300,49,nan,nan,0,,True,True,elhigh-ellow
p0135,ellow-radnear-az045,elhigh-radfar-az045,0.471596266107688,0.7038029476910833,0.7300299294259056,0.28505665657478896,0.3517406582248309,63,24,0.3517406582248309,0.31839865739980994,0.28505665657478896,0.1198556078828571,0.15319760870787807,0.18653960953289905,269,70,nan,nan,0,,True,True,elhigh-ellow
p0136,ellow-radnear-az045,elhigh-radfar-az090,0.46776088249107767,0.7032112204651868,0.7318377398924153,0.28505665657478896,0.33715840306367034,63,39,0.33715840306367034,0.3111075298192296,0.28505665657478896,0.13060247942740733,0.15665335267184805,0.1827042259162887,293,56,nan,nan,0,,True,True,elhigh-ellow
p0137,ellow-radnear-az045,elhigh-radfar-az135,0.46902032138122807,0.7025052095403067,0.7298964877378488,0.28505665657478896,0.35443982782283306,63,22,0.35443982782283306,0.31974824219881104,0.28505665657478896,0.114580493558395,0.14927207918241703,0.1839636648064391,299,54,nan,nan,0,,True,True,elhigh-ellow
p0138,ellow-radnear-az045,elhigh-radfar-az180,0.4732985887846452,0.7040992398213757,0.7322233912642313,0.28505665657478896,0.3435612602938729,63,29,0.3435612602938729,0.31430895843433093,0.28505665657478896,0.1297373284907723,0.15898963035031427,0.18824193220985624,293,60,nan,nan,0,,True,True,elhigh-ellow
p0139,ellow-radnear-az045,elhigh-radfar-az225,0.47257114795259636,0.7023453090124501,0.7292300274273047,0.28505665657478896,0.3330930922222578,63,45,0.3330930922222578,0.3090748743985234,0.28505665657478896,0.13947805573033856,0.16349627355407298,0.1875144913778074,296,55,nan,nan,0,,True,True,elhigh-ellow
p0140,ellow-radnear-az045,elhigh-radfar-az270,0.46403313724808354,0.6941809328617219,0.7234842969040163,0.28505665657478896,0.3342499000230558,63,44,0.3342499000230558,0.3096532782989224,0.28505665657478896,0.12978323722502771,0.15437985894916112,0.17897648067329458,290,58,nan,nan,0,,True,True,elhigh-ellow
p0141,ellow-radnear-az045,elhigh-radfar-az315,0.46762579286823247,0.6942388487520854,0.7237894381332972,0.28505665657478896,0.3370014455332844,63,40,0.3370014455332844,0.31102905105403666,0.28505665657478896,0.13062434733494804,0.1565967418141958,0.1825691362934435,290,58,nan,nan,0,,True,True,elhigh-ellow
p0142,ellow-radnear-az090,ellow-radnear-az135,0.29395617739655766,0.4901260729530633,0.5469893734374459,0.29210572313626104,0.2839740856928261,62,65,0.29210572313626104,0.2880399044145436,0.2839740856928261,0.001850454260296619,0.005916272982014081,0.009982091703731544,296,50,nan,nan,0,,True,True,ellow-ellow
p0143,ellow-radnear-az090,ellow-radnear-az180,0.2795396204513972,0.4628462874982404,0.5224840834039188,0.29210572313626104,0.29540226925164786,62,60,0.29540226925164786,0.2937539961939545,0.29210572313626104,-0.015862648800250678,-0.014214375742557295,-0.012566102684863856,283,56,nan,nan,0,,False,False,ellow-ellow
p0144,ellow-radnear-az090,ellow-radnear-az225,0.3016085788084718,0.49221049858928817,0.5508726320810815,0.29210572313626104,0.29327532500466835,62,61,0.29327532500466835,0.2926905240704647,0.29210572313626104,0.008333253803803453,0.008918054738007108,0.009502855672210764,287,55,nan,nan,0,,True,True,ellow-ellow
p0145,ellow-radnear-az090,ellow-radnear-az270,0.2579803497591953,0.42342767038292844,0.4854196609956492,0.29210572313626104,0.2678192772347479,62,72,0.29210572313626104,0.2799625001855045,0.2678192772347479,-0.034125373377065726,-0.021982150426309188,-0.009838927475552595,298,50,nan,nan,0,,False,False,ellow-ellow
p0146,ellow-radnear-az090,ellow-radnear-az315,0.29500702119800154,0.4872302208935463,0.5418326407328465,0.29210572313626104,0.27834927940285153,62,68,0.29210572313626104,0.2852275012695563,0.27834927940285153,0.002901298061740498,0.009779519928445224,0.016657741795150005,288,61,nan,nan,0,,True,True,ellow-ellow
p0147,ellow-radnear-az090,ellow-radmid-az000,0.31273440270635416,0.515977221687279,0.5653684912379758,0.29210572313626104,0.31117612143053364,62,51,0.31117612143053364,0.30164092228339734,0.29210572313626104,0.0015582812758205278,0.011093480422956825,0.020628679570093122,295,52,nan,nan,0,,True,True,ellow-ellow
